order_item_id,order_id,product_id,quantity,unit_price,discount,estimated_cost
OI0012963,O005610,P00509,1,5275.11,0.03,3199.37
OI0012964,O005610,P00254,1,10793.8,0.09,8369.9
OI0012965,O005610,P00597,2,6306.7,0.12,10758.64
OI0012966,O005610,P00308,3,2214.79,0.16,4546.8
OI0012967,O005611,P00243,4,3072.4,0.06,9010.8
OI0012968,O005612,P00094,1,1381.95,0.15,1181.89
OI0012969,O005613,P00192,3,1680.98,0.1,3358.2
OI0012970,O005613,P00584,3,31959.33,0.09,78268.59
OI0012971,O005614,P00376,1,2498.04,0.02,1563.29
OI0012972,O005615,P00716,1,1531.69,0.06,1078.96
OI0012973,O005615,P00073,2,1505.57,0.07,1930.34
OI0012974,O005616,P00454,1,8612.37,0.22,9019.91
OI0012975,O005616,P00287,1,777.41,0.12,699.12
OI0012976,O005616,P00486,2,1038.22,0.02,1593.16
OI0012977,O005617,P00572,1,3880.63,0.1,3329.56
OI0012978,O005617,P00544,2,912.61,0.04,1271.82
OI0012979,O005617,P00263,3,11364.22,0.01,23672.28
OI0012980,O005617,P00737,2,1225.89,0.0,2113.94
OI0012981,O005617,P00599,1,1241.02,0.0,961.63
OI0012982,O005617,P00325,2,1658.83,0.01,2678.94
OI0012983,O005618,P00699,1,4382.92,0.08,3759.43
OI0012984,O005619,P00440,1,2306.86,0.04,2111.81
OI0012985,O005619,P00255,3,12270.5,0.13,29870.91
OI0012986,O005620,P00489,1,2278.43,0.13,1452.9
OI0012987,O005621,P00111,1,1710.14,0.08,1238.99
OI0012988,O005622,P00758,1,4157.51,0.0,2737.28
OI0012989,O005622,P00346,3,4597.67,0.06,10066.5
OI0012990,O005622,P00776,1,7598.23,0.0,4984.25
OI0012991,O005623,P00189,1,1452.47,0.08,870.14
OI0012992,O005623,P00099,1,4480.51,0.18,3902.01
OI0012993,O005624,P00525,1,11877.74,0.0,10343.74
OI0012994,O005625,P00560,1,1287.8,0.04,838.15
OI0012995,O005625,P00210,2,323.79,0.03,453.96
OI0012996,O005625,P00371,1,52645.64,0.03,36101.91
OI0012997,O005625,P00123,2,252.12,0.11,388.62
OI0012998,O005625,P00654,1,5268.04,0.02,4093.7
OI0012999,O005626,P00099,1,5081.56,0.07,3902.01
OI0013000,O005626,P00487,1,493.5,0.01,336.99
OI0013001,O005627,P00680,1,28815.36,0.14,19737.05
OI0013002,O005628,P00778,3,2373.75,0.02,4092.57
OI0013003,O005628,P00013,2,2288.7,0.06,4109.12
OI0013004,O005628,P00049,3,1734.63,0.03,4093.14
OI0013005,O005629,P00385,1,1704.23,0.19,1274.16
OI0013006,O005630,P00116,2,2899.75,0.0,4866.7
OI0013007,O005630,P00267,1,42447.63,0.0,25754.0
OI0013008,O005631,P00389,2,5368.84,0.08,7064.5
OI0013009,O005631,P00206,1,144.64,0.01,82.74
OI0013010,O005632,P00684,1,4618.18,0.07,3208.53
OI0013011,O005633,P00363,3,4233.06,0.12,12272.34
OI0013012,O005634,P00745,1,8251.63,0.05,6784.58
OI0013013,O005635,P00175,1,32697.87,0.15,28277.57
OI0013014,O005635,P00791,3,5685.25,0.0,13843.98
OI0013015,O005636,P00100,1,991.21,0.12,756.66
OI0013016,O005636,P00595,1,770.1,0.06,690.71
OI0013017,O005637,P00623,1,2042.61,0.05,1860.31
OI0013018,O005637,P00196,1,126.45,0.06,102.2
OI0013019,O005637,P00454,1,10268.59,0.07,9019.91
OI0013020,O005638,P00359,1,779.24,0.0,495.62
OI0013021,O005638,P00367,1,4966.62,0.03,3436.73
OI0013022,O005638,P00139,3,1055.78,0.15,2383.23
OI0013023,O005639,P00730,1,5709.6,0.0,3760.91
OI0013024,O005640,P00547,3,2654.52,0.02,6225.9
OI0013025,O005640,P00713,1,4500.36,0.0,3453.07
OI0013026,O005640,P00089,1,3544.35,0.0,2321.34
OI0013027,O005641,P00339,1,625.99,0.1,449.67
OI0013028,O005641,P00399,1,7973.03,0.02,6896.51
OI0013029,O005641,P00584,1,35120.14,0.0,26089.53
OI0013030,O005641,P00336,1,54948.11,0.02,36108.51
OI0013031,O005642,P00339,1,653.81,0.06,449.67
OI0013032,O005642,P00094,1,1577.05,0.03,1181.89
OI0013033,O005642,P00202,2,1223.44,0.0,1346.88
OI0013034,O005643,P00753,2,17254.33,0.11,28895.06
OI0013035,O005643,P00100,1,946.16,0.16,756.66
OI0013036,O005643,P00402,2,3159.84,0.0,4585.1
OI0013037,O005644,P00001,1,292.45,0.09,179.45
OI0013038,O005645,P00223,1,2189.0,0.0,1502.01
OI0013039,O005645,P00197,2,3983.99,0.02,5402.52
OI0013040,O005645,P00342,4,12850.32,0.0,31618.56
OI0013041,O005646,P00038,2,1460.41,0.12,1952.68
OI0013042,O005646,P00414,1,3481.73,0.12,3187.44
OI0013043,O005647,P00107,2,5477.46,0.0,6174.2
OI0013044,O005648,P00738,3,7688.08,0.08,19363.2
OI0013045,O005648,P00470,1,3612.32,0.07,2970.64
OI0013046,O005648,P00011,1,5089.13,0.21,4073.86
OI0013047,O005649,P00339,1,653.81,0.06,449.67
OI0013048,O005649,P00476,3,5168.71,0.13,14044.14
OI0013049,O005650,P00597,1,6378.37,0.11,5379.32
OI0013050,O005650,P00093,1,37487.79,0.03,30289.92
OI0013051,O005651,P00271,1,21451.21,0.08,16017.97
OI0013052,O005651,P00186,3,4429.06,0.1,9935.01
OI0013053,O005652,P00474,1,626.33,0.0,349.49
OI0013054,O005652,P00066,2,2909.1,0.1,4057.64
OI0013055,O005653,P00352,1,23746.85,0.18,16568.58
OI0013056,O005653,P00004,1,699.44,0.14,450.02
OI0013057,O005653,P00488,1,5737.27,0.0,3894.9
OI0013058,O005654,P00686,1,1054.45,0.06,823.21
OI0013059,O005654,P00171,2,2324.55,0.23,3574.7
OI0013060,O005654,P00145,1,3977.57,0.01,2613.37
OI0013061,O005655,P00234,2,969.13,0.05,1407.1
OI0013062,O005655,P00111,1,1784.5,0.04,1238.99
OI0013063,O005656,P00586,2,1463.21,0.14,2811.08
OI0013064,O005656,P00530,1,1528.25,0.12,1072.74
OI0013065,O005656,P00744,1,1495.12,0.0,1158.25
OI0013066,O005657,P00540,4,297.13,0.17,972.84
OI0013067,O005657,P00532,1,11209.63,0.08,10254.85
OI0013068,O005658,P00267,2,35231.53,0.17,51508.0
OI0013069,O005658,P00603,1,1627.72,0.05,1010.64
OI0013070,O005659,P00059,1,1136.64,0.06,839.11
OI0013071,O005659,P00531,1,481.41,0.08,325.37
OI0013072,O005660,P00375,1,1063.82,0.09,971.89
OI0013073,O005661,P00725,1,9797.79,0.11,8683.64
OI0013074,O005661,P00561,1,769.48,0.09,579.15
OI0013075,O005661,P00667,2,22787.75,0.09,36273.58
OI0013076,O005662,P00261,1,981.08,0.04,732.62
OI0013077,O005662,P00478,3,321.24,0.06,739.26
OI0013078,O005663,P00144,1,1941.73,0.05,1623.35
OI0013079,O005664,P00358,1,1115.5,0.04,931.8
OI0013080,O005664,P00493,1,2193.95,0.1,1669.64
OI0013081,O005664,P00601,1,1209.23,0.06,725.58
OI0013082,O005664,P00485,1,1003.17,0.07,612.27
OI0013083,O005665,P00491,1,2083.36,0.14,1857.97
OI0013084,O005665,P00247,3,1651.57,0.09,3372.03
OI0013085,O005665,P00537,5,1993.6,0.12,7140.3
OI0013086,O005666,P00663,1,93.63,0.18,89.32
OI0013087,O005666,P00746,1,2298.53,0.07,1918.11
OI0013088,O005667,P00191,1,4054.73,0.1,3807.57
OI0013089,O005667,P00108,1,46870.25,0.14,43742.2
OI0013090,O005667,P00438,3,939.0,0.1,2005.23
OI0013091,O005667,P00554,2,4579.56,0.06,5389.98
OI0013092,O005668,P00273,1,4932.07,0.0,4004.22
OI0013093,O005669,P00127,1,6001.14,0.18,5168.7
OI0013094,O005669,P00437,2,3379.04,0.07,4531.12
OI0013095,O005669,P00795,1,3962.82,0.14,3257.39
OI0013096,O005669,P00779,3,639.0,0.0,1443.93
OI0013097,O005670,P00215,1,1934.81,0.01,1109.0
OI0013098,O005670,P00011,1,6313.1,0.02,4073.86
OI0013099,O005670,P00376,3,2166.67,0.15,4689.87
OI0013100,O005671,P00393,2,8935.69,0.11,11207.78
OI0013101,O005671,P00422,2,4413.61,0.04,6418.66
OI0013102,O005671,P00419,2,2428.09,0.0,2975.58
OI0013103,O005671,P00708,4,21962.31,0.04,75043.2
OI0013104,O005671,P00738,1,7604.52,0.09,6454.4
OI0013105,O005671,P00056,1,2721.76,0.0,1811.71
OI0013106,O005671,P00788,2,2038.6,0.0,3360.62
OI0013107,O005672,P00131,1,466.69,0.16,413.18
OI0013108,O005672,P00259,1,13651.84,0.0,10136.43
OI0013109,O005673,P00277,1,218.12,0.0,150.67
OI0013110,O005674,P00058,4,14811.0,0.01,47088.88
OI0013111,O005674,P00200,1,6224.1,0.0,3993.12
OI0013112,O005675,P00180,1,303.77,0.0,222.15
OI0013113,O005676,P00545,1,5090.42,0.1,4946.86
OI0013114,O005677,P00567,2,805.86,0.0,1215.64
OI0013115,O005678,P00036,1,396.43,0.06,349.06
OI0013116,O005678,P00610,1,1442.94,0.05,1244.56
OI0013117,O005678,P00137,1,9884.61,0.0,6388.52
OI0013118,O005679,P00300,1,4182.66,0.07,3724.68
OI0013119,O005679,P00356,1,8866.49,0.02,5423.59
OI0013120,O005680,P00569,1,221.42,0.08,141.9
OI0013121,O005681,P00083,1,139.54,0.0,107.2
OI0013122,O005681,P00331,1,693.53,0.0,523.91
OI0013123,O005681,P00588,2,2752.29,0.02,4365.72
OI0013124,O005681,P00771,1,3437.71,0.0,1964.93
OI0013125,O005682,P00060,1,1902.52,0.12,1253.59
OI0013126,O005683,P00789,2,16176.23,0.2,31130.96
OI0013127,O005683,P00278,1,3981.75,0.09,3661.06
OI0013128,O005684,P00450,3,1906.03,0.04,3825.03
OI0013129,O005684,P00645,1,4420.95,0.07,3153.44
OI0013130,O005685,P00345,1,50214.3,0.0,42445.04
OI0013131,O005686,P00441,2,99.42,0.08,154.22
OI0013132,O005686,P00400,2,29449.27,0.15,44422.7
OI0013133,O005686,P00573,3,3414.92,0.08,6490.56
OI0013134,O005687,P00121,1,1030.43,0.0,901.05
OI0013135,O005687,P00477,1,14341.95,0.04,10189.54
OI0013136,O005688,P00144,1,1859.98,0.09,1623.35
OI0013137,O005688,P00524,1,1349.25,0.11,1279.62
OI0013138,O005689,P00126,1,2603.41,0.05,1553.41
OI0013139,O005690,P00080,3,2552.8,0.02,5318.37
OI0013140,O005690,P00241,2,4241.92,0.08,5876.58
OI0013141,O005690,P00450,1,1985.45,0.0,1275.01
OI0013142,O005690,P00109,1,1484.84,0.21,1215.58
OI0013143,O005690,P00423,3,5263.58,0.0,11329.86
OI0013144,O005691,P00632,4,1328.82,0.13,3618.08
OI0013145,O005692,P00789,2,17187.25,0.15,31130.96
OI0013146,O005692,P00404,1,3372.25,0.11,3233.93
OI0013147,O005692,P00437,4,3633.38,0.0,9062.24
OI0013148,O005692,P00438,4,991.16,0.05,2673.64
OI0013149,O005692,P00065,1,2779.31,0.0,1794.5
OI0013150,O005693,P00400,1,33953.28,0.02,22211.35
OI0013151,O005693,P00744,2,1255.9,0.16,2316.5
OI0013152,O005694,P00223,1,1751.2,0.2,1502.01
OI0013153,O005694,P00591,1,373.97,0.09,229.84
OI0013154,O005694,P00318,1,5578.98,0.05,4254.68
OI0013155,O005695,P00019,3,14951.88,0.0,33041.31
OI0013156,O005695,P00023,1,5039.45,0.03,4112.83
OI0013157,O005696,P00205,2,20513.06,0.03,34680.14
OI0013158,O005696,P00498,1,1636.59,0.04,1210.49
OI0013159,O005696,P00649,1,3121.57,0.11,2590.96
OI0013160,O005696,P00508,2,2447.89,0.19,4212.2
OI0013161,O005696,P00790,2,9134.47,0.07,12683.04
OI0013162,O005697,P00007,1,1407.93,0.0,1187.66
OI0013163,O005697,P00747,2,22466.53,0.0,39234.72
OI0013164,O005698,P00189,2,1578.77,0.0,1740.28
OI0013165,O005698,P00493,3,2267.08,0.07,5008.92
OI0013166,O005698,P00110,1,2956.51,0.03,2041.54
OI0013167,O005698,P00636,2,8804.83,0.0,12806.28
OI0013168,O005698,P00436,2,140.47,0.08,240.28
OI0013169,O005699,P00018,6,2105.15,0.01,8019.96
OI0013170,O005699,P00322,1,2569.79,0.07,2215.55
OI0013171,O005699,P00212,1,48875.78,0.02,42635.98
OI0013172,O005700,P00269,2,13271.03,0.07,18303.02
OI0013173,O005700,P00377,5,407.24,0.16,1640.25
OI0013174,O005701,P00348,1,1227.33,0.05,892.47
OI0013175,O005701,P00153,1,40921.13,0.0,35426.95
OI0013176,O005702,P00657,1,31989.09,0.18,33500.2
OI0013177,O005702,P00456,1,1253.57,0.05,1066.51
OI0013178,O005702,P00227,1,3661.31,0.04,3250.53
OI0013179,O005702,P00078,1,4329.8,0.0,3017.1
OI0013180,O005702,P00544,1,798.54,0.16,635.91
OI0013181,O005703,P00130,2,1345.05,0.17,2521.3
OI0013182,O005703,P00447,1,7487.64,0.11,5203.69
OI0013183,O005704,P00655,3,12012.56,0.0,21694.62
OI0013184,O005705,P00611,1,2850.93,0.02,2148.51
OI0013185,O005705,P00066,1,3232.33,0.0,2028.82
OI0013186,O005705,P00575,1,1846.48,0.01,1539.44
OI0013187,O005706,P00703,1,9745.58,0.1,7720.62
OI0013188,O005706,P00464,1,12951.43,0.02,8212.1
OI0013189,O005706,P00264,1,2233.48,0.08,1570.88
OI0013190,O005707,P00594,1,23142.66,0.13,23254.03
OI0013191,O005708,P00505,1,1715.7,0.09,1199.14
OI0013192,O005708,P00653,3,5715.49,0.01,13836.99
OI0013193,O005708,P00502,3,5344.76,0.14,12135.78
OI0013194,O005709,P00051,2,1758.12,0.07,2597.9
OI0013195,O005710,P00296,3,1521.2,0.07,3945.66
OI0013196,O005710,P00106,1,1521.09,0.03,1072.31
OI0013197,O005711,P00793,1,3511.61,0.11,3396.12
OI0013198,O005711,P00407,3,1064.83,0.03,1894.74
OI0013199,O005712,P00287,1,742.07,0.16,699.12
OI0013200,O005713,P00057,1,37734.37,0.05,23793.68
OI0013201,O005713,P00654,3,4569.22,0.15,12281.1
OI0013202,O005714,P00172,1,829.52,0.16,567.71
OI0013203,O005714,P00689,1,7136.88,0.12,5397.98
OI0013204,O005714,P00327,1,2137.22,0.04,1258.14
OI0013205,O005714,P00607,1,3340.28,0.11,2464.55
OI0013206,O005715,P00141,1,4287.81,0.01,3066.17
OI0013207,O005716,P00782,2,11341.02,0.0,14132.46
OI0013208,O005716,P00458,2,1721.71,0.0,2103.9
OI0013209,O005717,P00351,1,349.32,0.0,248.23
OI0013210,O005717,P00361,1,1865.9,0.18,1575.46
OI0013211,O005717,P00107,1,5477.46,0.0,3087.1
OI0013212,O005718,P00063,2,3102.54,0.21,5462.02
OI0013213,O005719,P00412,1,538.87,0.18,490.64
OI0013214,O005720,P00644,1,3497.01,0.0,2927.47
OI0013215,O005720,P00143,1,8893.81,0.02,7115.14
OI0013216,O005720,P00158,2,4330.82,0.12,8079.56
OI0013217,O005721,P00393,2,10040.1,0.0,11207.78
OI0013218,O005722,P00310,1,7268.69,0.23,7325.99
OI0013219,O005722,P00337,1,45716.87,0.05,32672.25
OI0013220,O005722,P00403,3,1656.65,0.01,3173.94
OI0013221,O005723,P00717,1,12543.67,0.07,9943.95
OI0013222,O005723,P00069,1,780.4,0.06,541.74
OI0013223,O005724,P00429,1,2443.36,0.19,1939.09
OI0013224,O005724,P00253,1,1036.44,0.0,890.78
OI0013225,O005725,P00759,2,2174.85,0.0,3766.14
OI0013226,O005726,P00465,2,11787.15,0.0,17792.32
OI0013227,O005727,P00017,1,935.23,0.13,724.36
OI0013228,O005728,P00623,1,2064.12,0.04,1860.31
OI0013229,O005729,P00119,3,32429.2,0.09,81756.0
OI0013230,O005729,P00456,1,1319.55,0.0,1066.51
OI0013231,O005730,P00729,1,1713.86,0.11,1590.2
OI0013232,O005731,P00108,2,54500.29,0.0,87484.4
OI0013233,O005732,P00151,1,1994.49,0.0,1705.92
OI0013234,O005732,P00208,1,2977.41,0.0,2056.19
OI0013235,O005732,P00130,2,1620.54,0.0,2521.3
OI0013236,O005733,P00111,4,1858.85,0.0,4955.96
OI0013237,O005733,P00345,1,42180.01,0.16,42445.04
OI0013238,O005733,P00554,2,4871.87,0.0,5389.98
OI0013239,O005733,P00408,1,43172.75,0.26,48713.52
OI0013240,O005734,P00072,1,2003.87,0.1,1432.77
OI0013241,O005735,P00326,4,710.11,0.03,1942.8
OI0013242,O005735,P00797,1,5344.21,0.07,4632.28
OI0013243,O005735,P00032,1,6500.23,0.14,5677.04
OI0013244,O005735,P00287,2,848.08,0.04,1398.24
OI0013245,O005735,P00729,2,1925.68,0.0,3180.4
OI0013246,O005736,P00270,1,1213.94,0.12,901.33
OI0013247,O005736,P00617,2,14438.09,0.03,20169.86
OI0013248,O005737,P00511,1,1526.46,0.16,1041.03
OI0013249,O005737,P00529,1,27019.69,0.21,26007.46
OI0013250,O005737,P00669,3,11189.65,0.0,23132.07
OI0013251,O005738,P00284,1,1738.46,0.03,1012.47
OI0013252,O005738,P00639,1,42465.94,0.13,38616.87
OI0013253,O005739,P00771,4,3437.71,0.0,7859.72
OI0013254,O005739,P00141,1,4201.19,0.03,3066.17
OI0013255,O005739,P00483,1,2231.23,0.0,1240.07
OI0013256,O005740,P00281,2,1729.61,0.09,2550.58
OI0013257,O005741,P00467,2,43749.69,0.04,78229.34
OI0013258,O005741,P00026,1,10334.26,0.12,10063.7
OI0013259,O005741,P00747,1,20893.87,0.07,19617.36
OI0013260,O005742,P00386,1,7778.43,0.08,6618.75
OI0013261,O005742,P00330,2,1124.15,0.0,1628.84
OI0013262,O005743,P00645,4,4658.64,0.02,12613.76
OI0013263,O005743,P00311,1,700.45,0.09,635.01
OI0013264,O005744,P00569,1,226.23,0.06,141.9
OI0013265,O005744,P00264,1,2257.76,0.07,1570.88
OI0013266,O005745,P00448,1,2529.41,0.08,1821.43
OI0013267,O005745,P00296,1,1521.2,0.07,1315.22
OI0013268,O005746,P00455,3,53406.32,0.08,111467.01
OI0013269,O005746,P00319,1,12256.18,0.08,7812.4
OI0013270,O005747,P00077,3,3730.7,0.0,7191.69
OI0013271,O005748,P00369,2,5214.28,0.05,7013.76
OI0013272,O005748,P00483,1,2231.23,0.0,1240.07
OI0013273,O005749,P00385,1,2103.99,0.0,1274.16
OI0013274,O005749,P00336,2,48780.46,0.13,72217.02
OI0013275,O005749,P00073,1,1473.19,0.09,965.17
OI0013276,O005750,P00081,2,1097.35,0.17,1853.48
OI0013277,O005750,P00589,1,4412.19,0.05,3472.47
OI0013278,O005751,P00086,3,181.78,0.08,380.94
OI0013279,O005751,P00283,1,1984.56,0.01,1170.63
OI0013280,O005751,P00614,4,2251.61,0.07,7431.12
OI0013281,O005751,P00540,1,354.41,0.01,243.21
OI0013282,O005752,P00361,1,2093.45,0.08,1575.46
OI0013283,O005752,P00640,1,4290.69,0.09,2685.14
OI0013284,O005753,P00704,2,371.47,0.12,598.12
OI0013285,O005753,P00392,1,2639.38,0.0,2050.4
OI0013286,O005754,P00442,3,3165.02,0.06,7990.2
OI0013287,O005755,P00348,1,1291.93,0.0,892.47
OI0013288,O005755,P00700,1,585.26,0.02,411.19
OI0013289,O005755,P00779,2,619.83,0.03,962.62
OI0013290,O005756,P00203,1,2986.07,0.07,2458.72
OI0013291,O005756,P00239,1,1171.11,0.11,1028.69
OI0013292,O005756,P00014,1,714.62,0.13,488.85
OI0013293,O005757,P00754,2,619.31,0.0,706.0
OI0013294,O005757,P00495,2,1914.03,0.0,2795.08
OI0013295,O005758,P00368,2,199.78,0.0,252.32
OI0013296,O005758,P00024,1,5387.87,0.07,3424.29
OI0013297,O005759,P00488,1,5737.27,0.0,3894.9
OI0013298,O005759,P00089,1,3296.25,0.07,2321.34
OI0013299,O005760,P00711,1,1148.85,0.14,1013.82
OI0013300,O005760,P00186,1,4921.18,0.0,3311.67
OI0013301,O005761,P00262,1,922.42,0.08,679.46
OI0013302,O005762,P00104,1,3038.12,0.16,2891.97
OI0013303,O005763,P00373,1,1709.6,0.03,1422.3
OI0013304,O005763,P00379,1,4196.19,0.01,2608.96
OI0013305,O005764,P00282,3,4070.7,0.0,8076.78
OI0013306,O005764,P00763,2,2010.99,0.1,2573.2
OI0013307,O005765,P00042,1,9949.24,0.07,8070.8
OI0013308,O005765,P00633,1,5186.57,0.13,5134.03
OI0013309,O005766,P00657,1,36280.3,0.07,33500.2
OI0013310,O005767,P00228,1,3997.31,0.06,3400.08
OI0013311,O005767,P00787,3,3836.9,0.0,8765.67
OI0013312,O005768,P00583,1,5161.82,0.1,3649.27
OI0013313,O005769,P00360,4,2742.8,0.03,7553.92
OI0013314,O005770,P00709,2,4627.46,0.07,7222.54
OI0013315,O005771,P00627,2,7798.31,0.2,14058.74
OI0013316,O005771,P00426,2,757.6,0.03,1260.38
OI0013317,O005771,P00169,3,4403.81,0.0,10689.15
OI0013318,O005772,P00003,1,5355.68,0.09,5092.38
OI0013319,O005772,P00683,3,11007.54,0.02,28010.25
OI0013320,O005772,P00258,1,1109.77,0.01,844.25
OI0013321,O005773,P00622,1,184.08,0.12,163.47
OI0013322,O005773,P00169,2,4359.77,0.01,7126.1
OI0013323,O005774,P00094,1,1430.72,0.12,1181.89
OI0013324,O005774,P00352,1,26063.61,0.1,16568.58
OI0013325,O005775,P00148,1,695.15,0.0,396.6
OI0013326,O005775,P00682,4,51181.63,0.0,170799.12
OI0013327,O005776,P00556,1,1223.06,0.1,940.49
OI0013328,O005776,P00334,1,11765.07,0.12,9782.65
OI0013329,O005776,P00263,2,11479.01,0.0,15781.52
OI0013330,O005776,P00257,1,2072.03,0.08,1499.79
OI0013331,O005777,P00357,1,7857.71,0.07,5719.37
OI0013332,O005777,P00229,2,1175.54,0.0,1646.36
OI0013333,O005777,P00590,1,41222.23,0.04,26043.62
OI0013334,O005778,P00222,3,9430.82,0.01,16653.21
OI0013335,O005778,P00783,1,3246.78,0.05,2705.68
OI0013336,O005779,P00499,1,3040.56,0.02,2239.41
OI0013337,O005779,P00111,3,1858.85,0.0,3716.97
OI0013338,O005780,P00302,1,4410.71,0.03,3908.1
OI0013339,O005780,P00373,1,1480.47,0.16,1422.3
OI0013340,O005780,P00520,1,3243.8,0.01,2216.16
OI0013341,O005781,P00423,4,4842.49,0.08,15106.48
OI0013342,O005781,P00138,1,6553.02,0.05,5154.06
OI0013343,O005782,P00470,1,3495.79,0.1,2970.64
OI0013344,O005782,P00756,1,630.46,0.0,421.08
OI0013345,O005783,P00342,2,12850.32,0.0,15809.28
OI0013346,O005783,P00425,1,2161.64,0.0,1534.35
OI0013347,O005783,P00114,2,4274.69,0.06,5761.72
OI0013348,O005784,P00626,2,6617.56,0.12,11154.36
OI0013349,O005784,P00212,1,45384.66,0.09,42635.98
OI0013350,O005784,P00456,1,1319.55,0.0,1066.51
OI0013351,O005785,P00568,1,2461.88,0.05,1448.93
OI0013352,O005786,P00077,5,3208.4,0.14,11986.15
OI0013353,O005786,P00060,1,1859.28,0.14,1253.59
OI0013354,O005786,P00475,2,176.63,0.13,337.54
OI0013355,O005787,P00772,3,4185.69,0.12,7853.16
OI0013356,O005788,P00563,1,40697.9,0.13,36813.06
OI0013357,O005788,P00480,2,32782.27,0.0,42687.14
OI0013358,O005788,P00184,1,2586.44,0.0,1453.54
OI0013359,O005788,P00327,3,2025.91,0.09,3774.42
OI0013360,O005789,P00709,1,4627.46,0.07,3611.27
OI0013361,O005789,P00492,1,1870.26,0.03,1130.77
OI0013362,O005789,P00387,1,3859.12,0.0,2645.81
OI0013363,O005789,P00569,1,204.57,0.15,141.9
OI0013364,O005789,P00005,4,3270.22,0.02,7397.2
OI0013365,O005790,P00159,1,1822.38,0.12,1532.37
OI0013366,O005791,P00024,1,5329.94,0.08,3424.29
OI0013367,O005791,P00455,4,51084.31,0.12,148622.68
OI0013368,O005791,P00185,1,3809.23,0.1,2831.03
OI0013369,O005792,P00796,1,1143.96,0.23,948.4
OI0013370,O005792,P00452,3,1435.6,0.07,3727.11
OI0013371,O005792,P00274,1,1343.45,0.0,1128.73
OI0013372,O005792,P00597,2,6665.04,0.07,10758.64
OI0013373,O005793,P00326,2,695.47,0.05,971.4
OI0013374,O005793,P00024,1,5445.81,0.06,3424.29
OI0013375,O005794,P00508,1,2901.21,0.04,2106.1
OI0013376,O005794,P00023,2,4883.59,0.06,8225.66
OI0013377,O005795,P00049,2,1663.1,0.07,2728.76
OI0013378,O005795,P00684,1,4618.18,0.07,3208.53
OI0013379,O005795,P00328,2,18360.47,0.02,32880.66
OI0013380,O005795,P00252,3,26493.96,0.0,46354.56
OI0013381,O005796,P00414,1,3837.81,0.03,3187.44
OI0013382,O005796,P00233,1,5551.32,0.1,3694.64
OI0013383,O005796,P00586,1,1446.2,0.15,1405.54
OI0013384,O005797,P00422,5,4459.58,0.03,16046.65
OI0013385,O005797,P00519,1,475.98,0.07,333.73
OI0013386,O005798,P00786,1,1061.12,0.0,888.94
OI0013387,O005798,P00477,1,14192.55,0.05,10189.54
OI0013388,O005799,P00109,3,1879.55,0.0,3646.74
OI0013389,O005800,P00483,2,2030.42,0.09,2480.14
OI0013390,O005801,P00248,1,2767.89,0.03,2017.29
OI0013391,O005801,P00049,1,1734.63,0.03,1364.38
OI0013392,O005801,P00001,1,321.37,0.0,179.45
OI0013393,O005801,P00256,1,4594.22,0.0,3187.32
OI0013394,O005802,P00227,1,3585.03,0.06,3250.53
OI0013395,O005802,P00117,2,1386.13,0.09,2671.32
OI0013396,O005803,P00651,4,3917.9,0.15,10840.68
OI0013397,O005803,P00624,1,2269.78,0.05,1882.27
OI0013398,O005804,P00559,1,5976.1,0.08,4373.3
OI0013399,O005804,P00414,3,3758.68,0.05,9562.32
OI0013400,O005805,P00159,1,1801.67,0.13,1532.37
OI0013401,O005805,P00158,3,4232.4,0.14,12119.34
OI0013402,O005805,P00058,1,14960.61,0.0,11772.22
OI0013403,O005806,P00632,1,1389.92,0.09,904.52
OI0013404,O005806,P00135,2,4690.36,0.13,8639.24
OI0013405,O005806,P00311,2,623.48,0.19,1270.02
OI0013406,O005807,P00723,2,829.73,0.01,1091.42
OI0013407,O005808,P00360,1,2573.14,0.09,1888.48
OI0013408,O005808,P00644,1,3392.1,0.03,2927.47
OI0013409,O005809,P00260,1,2064.5,0.0,1520.13
OI0013410,O005810,P00791,2,5685.25,0.0,9229.32
OI0013411,O005810,P00445,1,1821.31,0.08,1737.35
OI0013412,O005811,P00511,1,1471.95,0.19,1041.03
OI0013413,O005811,P00064,1,13159.3,0.06,9418.43
OI0013414,O005811,P00656,1,2664.6,0.0,2214.55
OI0013415,O005812,P00521,1,1294.88,0.03,853.37
OI0013416,O005812,P00435,5,158.04,0.05,685.5
OI0013417,O005812,P00436,1,145.06,0.05,120.14
OI0013418,O005812,P00325,1,1457.76,0.13,1339.47
OI0013419,O005813,P00615,3,1285.44,0.09,3069.78
OI0013420,O005813,P00350,1,1451.09,0.03,1271.37
OI0013421,O005814,P00137,1,9093.84,0.08,6388.52
OI0013422,O005814,P00474,2,519.85,0.17,698.98
OI0013423,O005814,P00016,1,2775.29,0.05,1833.85
OI0013424,O005815,P00066,3,3232.33,0.0,6086.46
OI0013425,O005815,P00321,4,7319.41,0.09,19529.12
OI0013426,O005816,P00416,1,4451.68,0.1,2776.77
OI0013427,O005817,P00074,3,608.34,0.11,1454.64
OI0013428,O005818,P00060,1,2161.95,0.0,1253.59
OI0013429,O005818,P00519,1,511.81,0.0,333.73
OI0013430,O005819,P00221,1,3717.78,0.05,3147.56
OI0013431,O005820,P00022,2,194.28,0.0,315.86
OI0013432,O005820,P00296,1,1635.7,0.0,1315.22
