payment_id,order_id,payment_method,payment_status,amount,shipping_fee
PAYWQD885M3,O002876,Credit Card,Paid,8271.77,0
PAYEQ3X7XKK,O002877,Debit Card,Paid,1998.34,0
PAYVR2SOVSA,O002878,Net Banking,Paid,3928.62,0
PAY7FO4UDTQ,O002879,UPI,Paid,32340.22,0
PAY98VZOL91,O002880,Credit Card,Paid,11274.13,0
PAYKMTZY5WO,O002881,Credit Card,Paid,21396.22,0
PAYCRZSI0ED,O002882,UPI,Paid,37033.03,0
PAYOIJH9DUP,O002883,UPI,Paid,10201.32,0
PAY5BMYRY9V,O002884,Credit Card,Paid,233.28,39
PAYVLMID882,O002885,COD,Paid,8156.36,0
PAYAOSJ2RE7,O002886,Credit Card,Paid,34612.41,0
PAYXUS359I5,O002887,Debit Card,Paid,6504.53,0
PAYRTTCDH33,O002888,Debit Card,Paid,21580.54,0
PAY4XWYC7FC,O002889,COD,Paid,4343.18,0
PAY4NKSWGN3,O002890,COD,Paid,9321.38,0
PAYF2YYF74X,O002891,Net Banking,Paid,8101.14,0
PAY29R7LLSP,O002892,Wallet,Paid,4645.61,0
PAY1HFXHYKI,O002893,UPI,Paid,25206.7,0
PAY3SBHU1GK,O002894,Credit Card,Paid,12950.89,0
PAYVDNZL9ZA,O002895,Credit Card,Paid,44969.37,0
PAYJKMHO28C,O002896,Credit Card,Paid,8246.42,0
PAYOQ36HNNM,O002897,UPI,Paid,6792.97,0
PAY7GFDQOAF,O002898,Credit Card,Paid,7367.12,0
PAY3JQ0HQB4,O002899,Credit Card,Paid,308906.34,0
PAY2C5PUD6K,O002900,Net Banking,Paid,25246.97,0
PAYU3P88ZKP,O002901,Debit Card,Paid,3737.6,0
PAYHK333EJN,O002902,Net Banking,Paid,23928.7,0
PAY3G2X8XC3,O002903,Debit Card,Paid,6557.0,0
PAY1DOST5QQ,O002904,Credit Card,Pending,249.09,0
PAYFGSR1S53,O002905,Debit Card,Paid,16109.81,0
PAYDE0ZKKSS,O002906,UPI,Paid,5735.02,0
PAYC8VK9K04,O002907,Debit Card,Paid,2482.62,0
PAYKZVVXNI7,O002908,UPI,Paid,25660.24,0
PAYGN0AJQQP,O002909,Debit Card,Pending,131875.65,0
PAYEC65CE7N,O002910,UPI,Paid,39565.54,0
PAYTU3H5BEP,O002911,UPI,Paid,48985.77,0
PAYNPLFAZW2,O002912,UPI,Paid,7698.54,0
PAYFB7IYK3L,O002913,COD,Paid,99132.24,0
PAYUADH8TNY,O002914,Net Banking,Paid,2050.59,0
PAYOD1CT33R,O002915,Wallet,Paid,1009.82,0
PAYUQ5ZJ74F,O002916,Net Banking,Pending,6176.84,0
PAY4BU7CBDE,O002917,UPI,Paid,47110.26,0
PAY0H5RLPGK,O002918,UPI,Paid,50825.95,0
PAYBDX0Z05H,O002919,Debit Card,Paid,7862.17,0
PAY5R7Y3GV6,O002920,Net Banking,Paid,5863.41,0
PAY5AXKZ0TY,O002921,Wallet,Pending,15039.9,0
PAYPD672SF2,O002922,UPI,Paid,3232.82,0
PAYY9D70AXT,O002923,Credit Card,Paid,52271.53,0
PAYDM7DG5PZ,O002924,Wallet,Paid,9575.49,0
PAYQ7NNMJXN,O002925,Debit Card,Paid,35067.57,0
PAYN3B4BZEN,O002926,COD,Pending,13234.75,0
PAYKRTAEA3R,O002927,UPI,Paid,10874.83,0
PAYZZZFLE6Z,O002928,UPI,Paid,6743.86,0
PAYSXGJTLME,O002929,Debit Card,Paid,124796.04,0
PAY1L5GPECI,O002930,Credit Card,Paid,10002.65,0
PAYMZPSTIMC,O002931,Credit Card,Paid,78086.09,0
PAYMGMFMXVB,O002932,UPI,Paid,18859.03,0
PAYSVZRU5SC,O002933,Credit Card,Paid,8807.72,0
PAYKNY2UGHN,O002934,UPI,Paid,35431.8,0
PAYNXAV3I74,O002935,Debit Card,Paid,22827.66,0
PAYUHUXMNFI,O002936,UPI,Paid,20417.3,0
PAYKUB7QE8S,O002937,UPI,Paid,30236.39,0
PAY40ZESV6G,O002938,Credit Card,Paid,869.76,49
PAYY3UN5DL4,O002939,Debit Card,Paid,13232.12,0
PAYJBHNPF23,O002940,Debit Card,Paid,5241.09,0
PAYZH2OOGRV,O002941,Credit Card,Paid,8213.97,0
PAYK48M3M0X,O002942,Credit Card,Paid,5099.83,0
PAY3R4AL9B5,O002943,Credit Card,Refunded,585.7,49
PAYWXYPL6WQ,O002944,UPI,Paid,30550.2,0
PAYHQKMYSB8,O002945,Credit Card,Paid,9430.82,0
PAYM5YGO7PQ,O002946,Credit Card,Paid,53861.01,0
PAYTMVCEV32,O002947,Credit Card,Paid,21813.42,0
PAYM5X8NQO7,O002948,Credit Card,Paid,98882.09,0
PAY2DMQ7TAN,O002949,Credit Card,Pending,4757.21,0
PAYGPK6WVN4,O002950,Debit Card,Paid,3679.52,0
PAYMO94CTKQ,O002951,UPI,Paid,17582.72,0
PAYOK8YBF6B,O002952,Credit Card,Paid,3762.85,0
PAYLI8KY3QU,O002953,Credit Card,Paid,36083.33,0
PAYZNUKQOYU,O002954,Credit Card,Paid,94957.28,0
PAYZRUWHSQQ,O002955,UPI,Paid,9842.85,0
PAYMY8SR6UQ,O002956,Net Banking,Paid,2427.26,0
PAY4A52YQNN,O002957,UPI,Paid,22098.06,0
PAYZ1I3XEQK,O002958,Net Banking,Paid,6297.71,0
PAYIHX9T0B6,O002959,UPI,Paid,6808.37,0
PAYSDUZKF7V,O002960,Wallet,Paid,9630.95,0
PAYPMH4YYPY,O002961,UPI,Paid,2161.64,0
PAY4F3W9KS8,O002962,Net Banking,Paid,40417.93,0
PAYWSPF198F,O002963,COD,Paid,4502.0,0
PAYPQJRXBGU,O002964,Debit Card,Paid,9278.32,0
PAYOOY847UD,O002965,UPI,Paid,11049.47,0
PAY1K2CKDF0,O002966,Debit Card,Paid,77804.39,0
PAYL6CB480W,O002967,UPI,Paid,14176.85,0
PAYJOJD42YM,O002968,UPI,Paid,95702.74,0
PAYBWKZMZNW,O002969,Credit Card,Paid,5606.55,0
PAY40TCDACM,O002970,Credit Card,Paid,54626.81,0
PAYC6VO2PM0,O002971,Credit Card,Paid,4849.13,0
PAY9DKYDB35,O002972,Wallet,Paid,4056.88,0
PAY6H6CXUNP,O002973,Debit Card,Paid,7954.2,0
PAYYXZIMHIP,O002974,Debit Card,Paid,26441.96,0
PAYIQEAG3WE,O002975,Credit Card,Paid,31947.08,0
PAYXFOFX22K,O002976,UPI,Paid,12079.46,0
PAYTIE4JA8J,O002977,UPI,Pending,23477.18,0
PAYZNL7KKZZ,O002978,UPI,Paid,13465.67,0
PAYEG855CTJ,O002979,Debit Card,Paid,4282.5,0
PAYMMUFT24Z,O002980,COD,Paid,38291.26,0
PAY4MCPCEZ1,O002981,Debit Card,Paid,10426.53,0
PAYCJOSYYPC,O002982,Credit Card,Paid,1975.14,0
PAY4CJ3SSXT,O002983,UPI,Paid,36640.99,0
PAY7ODSMJKY,O002984,UPI,Paid,22593.58,0
PAY2KI3SC6B,O002985,UPI,Paid,6235.88,0
PAYHQ7QA2YT,O002986,UPI,Paid,6650.64,0
PAYLG0MMK9O,O002987,Credit Card,Paid,36939.29,0
PAYNNRXTHWK,O002988,Debit Card,Paid,11035.21,0
PAYNP8B9GDK,O002989,UPI,Paid,14806.36,0
PAYKK7I0GVX,O002990,Credit Card,Paid,75929.89,0
PAYRXW3GTNO,O002991,Debit Card,Paid,1019.64,59
PAY9RCL44DX,O002992,UPI,Paid,7074.55,0
PAYVK3OLCEE,O002993,Credit Card,Paid,51987.93,0
PAYKHVRAEMY,O002994,Credit Card,Paid,37348.02,0
PAY8515D4MU,O002995,Debit Card,Paid,64607.01,0
PAY1N01MO45,O002996,COD,Paid,1704.07,0
PAY8BV45RHQ,O002997,Credit Card,Paid,217537.32,0
PAYFZQMJG2F,O002998,Credit Card,Paid,5744.06,0
PAYPIW43R3S,O002999,Net Banking,Paid,4383.28,0
PAYXD8WG118,O003000,Credit Card,Paid,12242.76,0
PAYILHGNM1U,O003001,COD,Paid,90426.57,0
PAYBH73H8YV,O003002,Credit Card,Paid,10573.42,0
PAYK2HY2G0Z,O003003,UPI,Paid,29777.26,0
PAY8EY95RBN,O003004,COD,Paid,6947.69,0
PAYSR8WIW2C,O003005,COD,Paid,521.64,0
PAYNCYAL07S,O003006,Debit Card,Paid,26795.84,0
PAYZSVJ96Y5,O003007,Credit Card,Paid,28825.46,0
PAYAI1DV5BG,O003008,UPI,Paid,11109.54,0
PAYH3EWSQUD,O003009,UPI,Paid,19342.33,0
PAY2Z7OLONR,O003010,UPI,Paid,61393.39,0
PAYUY36GPS4,O003011,Credit Card,Pending,94530.6,0
PAYWXMP3SOR,O003012,COD,Paid,15799.57,0
PAYCKVVKOUF,O003013,COD,Refunded,22850.07,0
PAYIQ487AR4,O003014,UPI,Paid,14587.85,0
PAYI8IHTZJU,O003015,UPI,Paid,16751.04,0
PAYQ2V3H06S,O003016,Credit Card,Pending,56217.61,0
PAYNHDFAJ02,O003017,Credit Card,Paid,18288.34,0
PAYFPKGCE46,O003018,Credit Card,Refunded,6032.04,0
PAYVVQHYOU7,O003019,Wallet,Paid,105848.23,0
PAYX5YT7T3A,O003020,Credit Card,Paid,43016.66,0
PAYYOLW1GDV,O003021,Wallet,Paid,26960.74,0
PAYNCYFCKSY,O003022,UPI,Paid,50536.34,0
PAYM89YHH5I,O003023,UPI,Paid,8059.7,0
PAYDZIIT2YK,O003024,UPI,Paid,831.27,59
PAYN58G62E4,O003025,Wallet,Paid,4813.31,0
PAY88C6E9YP,O003026,UPI,Paid,38547.97,0
PAYM8AE2PIF,O003027,COD,Paid,10962.05,0
PAYK8OJV8ZO,O003028,Net Banking,Paid,24595.54,0
PAYBOFRCIS9,O003029,UPI,Paid,2194.32,0
PAY8DC7NPK4,O003030,Debit Card,Paid,46780.57,0
PAYNYFA94AX,O003031,Credit Card,Paid,6579.66,0
PAYBMWJSGDT,O003032,COD,Paid,9063.53,0
PAYVGEKFJPT,O003033,UPI,Paid,5515.8,0
PAYPC1CBWYM,O003034,Net Banking,Paid,28714.18,0
PAYAX4JWD6W,O003035,Wallet,Paid,9149.49,0
PAYM2CU45QD,O003036,UPI,Paid,258936.49,0
PAYZ1RS1J71,O003037,Wallet,Paid,17894.53,0
PAYZYX5YLIS,O003038,UPI,Pending,10756.06,0
PAYGSL4JFM4,O003039,Credit Card,Paid,65554.05,0
PAYTRSE9M1T,O003040,Debit Card,Paid,1906.88,0
PAY9BB3WW6Q,O003041,Debit Card,Paid,18583.06,0
PAYMT6BQFIT,O003042,Credit Card,Paid,23036.77,0
PAYPF7ZMSPD,O003043,UPI,Paid,16363.88,0
PAYB3A2WQ0G,O003044,UPI,Paid,9840.27,0
PAYIVBF80PI,O003045,Credit Card,Paid,62920.18,0
PAYQVIY91KJ,O003046,UPI,Paid,97595.02,0
PAYDIFVJJZ8,O003047,Wallet,Paid,165108.41,0
PAYF3U1Y90B,O003048,Debit Card,Paid,1954.6,0
PAY6870VJO0,O003049,COD,Paid,22108.0,0
PAYO4SQ5IHV,O003050,Credit Card,Paid,259687.92,0
PAYZRO678GG,O003051,UPI,Paid,753.01,49
PAYIEFHB7N0,O003052,Credit Card,Paid,10570.57,0
PAYNZC64B5U,O003053,Net Banking,Paid,6955.82,0
PAY8WBTD85C,O003054,Debit Card,Paid,33174.89,0
PAYA42VEU15,O003055,Credit Card,Paid,48888.89,0
PAY8PMB8UCN,O003056,Debit Card,Paid,11886.45,0
PAY54H7DXHX,O003057,UPI,Paid,8274.71,0
PAYGMZ9FR0J,O003058,Debit Card,Paid,10934.73,0
PAYTPAPS58H,O003059,UPI,Pending,36216.37,0
PAY4M23JOG1,O003060,COD,Paid,39372.41,0
PAY4EFMQML2,O003061,Credit Card,Pending,28581.56,0
PAYL82189QX,O003062,UPI,Paid,2189.0,0
PAYGCHCNMB9,O003063,COD,Paid,5276.53,0
PAYVRMXWCQN,O003064,Net Banking,Refunded,45649.04,0
PAYFDLTPQBG,O003065,Debit Card,Paid,44252.41,0
PAYA2T8RJOX,O003066,Credit Card,Paid,32394.07,0
PAYKZ7CKXOM,O003067,UPI,Paid,12246.54,0
PAY82LBGSIR,O003068,UPI,Paid,20521.72,0
PAYFH0XF3UY,O003069,Net Banking,Paid,12136.09,0
PAYPVSC41IA,O003070,UPI,Paid,4844.22,0
PAYSWVX2XX9,O003071,Net Banking,Paid,3274.39,0
PAYRBFYG1TJ,O003072,Credit Card,Paid,17436.46,0
PAYB5389M8J,O003073,Debit Card,Paid,6124.0,0
PAYKPS73ILO,O003074,Debit Card,Paid,3740.11,0
PAYBRSO7GQT,O003075,COD,Paid,36740.66,0
PAY5ZT6QV8Q,O003076,Debit Card,Paid,1569.99,0
PAYDGAXI1G9,O003077,UPI,Paid,9361.83,0
PAYO47GRORI,O003078,UPI,Paid,4692.78,0
PAYHGUWAM0T,O003079,UPI,Paid,715.37,49
PAYUUCM5Q5P,O003080,Credit Card,Paid,25011.27,0
PAYZO0BOGCW,O003081,COD,Paid,339.42,39
PAYT09VF4M7,O003082,UPI,Paid,10490.56,0
PAYLOR50SIY,O003083,Debit Card,Paid,144342.1,0
PAYO6EF5B0O,O003084,UPI,Paid,2403.81,0
PAYPUHKGMZX,O003085,UPI,Paid,4569.2,0
PAYOBDNMOAG,O003086,Credit Card,Paid,12196.92,0
PAY6X5NSI9S,O003087,UPI,Paid,20021.72,0
PAYIPX504N3,O003088,UPI,Paid,55130.38,0
PAYZOO5T1QC,O003089,Debit Card,Paid,10233.46,0
PAYQ8MGCJYE,O003090,Wallet,Paid,7307.91,0
PAYZ62W5UAB,O003091,Credit Card,Paid,2096.72,0
PAY60J5E7PU,O003092,Net Banking,Paid,152168.64,0
PAYMTHQWBOS,O003093,Wallet,Paid,120529.07,0
PAYYY3G535I,O003094,Wallet,Pending,11334.66,0
PAY7RFOTROO,O003095,COD,Paid,2601.5,0
PAY7FBCJY13,O003096,Debit Card,Paid,13025.47,0
PAY6LSI2IE5,O003097,UPI,Paid,5941.05,0
PAY55TS0WPL,O003098,Credit Card,Paid,938.9,39
PAYRSQW5JS3,O003099,Wallet,Paid,9973.65,0
PAY2O4D2L7L,O003100,COD,Paid,39347.92,0
PAYL2MVFY68,O003101,Credit Card,Paid,10256.4,0
PAY29I4URL6,O003102,Net Banking,Paid,3961.37,0
PAYNFBIDSMH,O003103,UPI,Paid,4022.1,0
PAYGOLNWPS6,O003104,Credit Card,Paid,1428.65,0
PAY9DLM40PQ,O003105,UPI,Paid,7886.78,0
PAY2NRFBR49,O003106,Credit Card,Paid,37800.55,0
PAYUX683F14,O003107,UPI,Paid,14040.91,0
PAY6KOQNNVD,O003108,COD,Paid,15414.51,0
PAYG2TLSY8I,O003109,Debit Card,Paid,79625.28,0
PAYLLM12ZH8,O003110,UPI,Paid,3741.81,0
PAYTOGMCCHX,O003111,Wallet,Paid,8812.55,0
PAY34H2ZNIT,O003112,Net Banking,Paid,39045.13,0
PAY8TMY3V73,O003113,Credit Card,Paid,5720.84,0
PAY7XX0GE86,O003114,Debit Card,Paid,23857.27,0
PAYQG8OC72J,O003115,Credit Card,Paid,31307.55,0
PAYLAGL149V,O003116,UPI,Paid,21586.38,0
PAY49S663JA,O003117,Wallet,Paid,9031.72,0
PAY56N5WG0V,O003118,UPI,Paid,8522.11,0
PAY7NUH52Y8,O003119,Credit Card,Paid,11960.52,0
PAY49LZFGTW,O003120,Net Banking,Paid,11079.06,0
PAY7DN00634,O003121,Net Banking,Paid,12744.09,0
PAYIAWG8YA7,O003122,Wallet,Paid,232698.47,0
PAYQ9Q9MMZ9,O003123,UPI,Paid,10906.53,0
PAYNTLF91GD,O003124,UPI,Paid,28249.74,0
PAYR95KQQ02,O003125,Credit Card,Paid,13999.26,0
PAYXVDH2KKI,O003126,UPI,Paid,7376.12,0
PAY2BBWWG2L,O003127,Credit Card,Paid,8223.09,0
PAYV0CSZ84E,O003128,UPI,Paid,47850.66,0
PAYXMIBHRTG,O003129,Wallet,Paid,16811.63,0
PAYY7N1E3SD,O003130,UPI,Paid,8753.9,0
PAYWTXU00T5,O003131,Debit Card,Refunded,62836.2,0
PAYHL9XKLWU,O003132,Debit Card,Paid,16754.92,0
PAYNIJCH0QT,O003133,Debit Card,Paid,33672.45,0
PAYQ6P8PEA3,O003134,Debit Card,Paid,12727.62,0
PAYKK5LU0T7,O003135,UPI,Refunded,8147.21,0
PAYPQOC9J65,O003136,UPI,Paid,13834.59,0
PAYVOUQW4C5,O003137,Debit Card,Paid,4960.77,0
PAY27DM2D1U,O003138,Wallet,Pending,6103.6,0
PAYVI5Z2L1O,O003139,UPI,Paid,7032.52,0
PAYPRXXQ99S,O003140,Credit Card,Paid,6665.04,0
PAY03DRK2X1,O003141,UPI,Paid,14268.71,0
PAYRZ4KTFRE,O003142,Debit Card,Paid,13539.48,0
PAYIX71P4XB,O003143,UPI,Paid,19345.36,0
PAYNN6G6DHZ,O003144,UPI,Paid,5473.7,0
PAYCB3I4RX4,O003145,UPI,Paid,2639.38,0
PAYJ0Q482RI,O003146,UPI,Paid,116078.08,0
PAYSOAB2BOI,O003147,COD,Paid,5101.1,0
PAY3W3RY6Y2,O003148,UPI,Paid,14943.8,0
PAY82BZE4EP,O003149,UPI,Paid,33059.93,0
PAY5713G3WS,O003150,UPI,Paid,14715.23,0
PAYVM1LMT2K,O003151,Debit Card,Pending,2341.0,0
PAYSXQ59H5J,O003152,UPI,Paid,1907.07,0
PAYI5GFJ189,O003153,Credit Card,Paid,41436.9,0
PAY2ADVUHRX,O003154,UPI,Paid,25554.47,0
PAYYXW1Q8G5,O003155,UPI,Paid,6264.12,0
PAYEY0HIUNI,O003156,Net Banking,Paid,7789.19,0
PAYDI40J598,O003157,Net Banking,Paid,26889.87,0
PAYZMD7HYR1,O003158,Debit Card,Paid,11300.54,0
PAYW9BG4VBP,O003159,COD,Paid,127482.58,0
PAYIX2LN150,O003160,Credit Card,Paid,3137.2,0
PAY3OG6AYOV,O003161,Debit Card,Paid,28432.62,0
PAYVRM4BXV5,O003162,Credit Card,Paid,12231.29,0
PAYVZ5GASBC,O003163,Debit Card,Paid,684.68,49
PAYGOZCD7FW,O003164,UPI,Paid,11864.31,0
PAYFUYZ8T2Y,O003165,UPI,Paid,3751.27,0
PAY7MQ7P2IB,O003166,Debit Card,Paid,7449.92,0
PAYLZ0ABYQ7,O003167,COD,Pending,236447.9,0
PAYU7ZV3BF1,O003168,UPI,Paid,1792.23,0
PAY6TAWAX35,O003169,Debit Card,Paid,81657.81,0
PAYM1KH069K,O003170,UPI,Paid,6419.25,0
PAYUGKGJIWU,O003171,UPI,Refunded,17300.5,0
PAY08MV9NG3,O003172,Debit Card,Pending,20377.42,0
PAY2D0E50KG,O003173,Net Banking,Paid,22296.14,0
PAY3QXMG624,O003174,COD,Paid,25560.11,0
PAYLUHJ0NVO,O003175,COD,Paid,11270.89,0
PAYN15OQO3Z,O003176,COD,Paid,8501.43,0
PAYMB8L14QK,O003177,Net Banking,Paid,13290.15,0
PAYE8FZHKDY,O003178,Net Banking,Paid,29560.63,0
PAYI5DFC5NB,O003179,Debit Card,Paid,2413.03,0
PAYEWUFL10O,O003180,Credit Card,Paid,3863.74,0
PAY9CR69FJ3,O003181,UPI,Paid,7256.26,0
PAY2T34NW19,O003182,UPI,Paid,4048.63,0
PAYBSLAX93V,O003183,Credit Card,Paid,5942.11,0
PAYU8IKV5N4,O003184,UPI,Paid,1967.37,0
PAYVSG4FK9D,O003185,Net Banking,Paid,19068.64,0
PAYJE3QF7TB,O003186,COD,Paid,441.58,49
PAYX3TH9GTA,O003187,UPI,Paid,2107.58,0
PAYPOG25JH5,O003188,UPI,Pending,15005.91,0
PAY6UYO5WL8,O003189,Credit Card,Paid,1285.5,0
PAYYQ1FCWW8,O003190,UPI,Paid,291707.8,0
PAYAI5VTVT4,O003191,UPI,Paid,5025.89,0
PAYNFME0R4E,O003192,Net Banking,Paid,5949.59,0
PAYG51UL2WD,O003193,Credit Card,Paid,56765.48,0
PAYD24S6LE2,O003194,UPI,Paid,1949.4,0
PAYGYGGEAQB,O003195,Net Banking,Paid,41926.21,0
PAYE510MZC9,O003196,UPI,Paid,45159.1,0
PAYYD3115H6,O003197,Credit Card,Paid,4453.04,0
PAYB80SN7ER,O003198,UPI,Pending,11551.24,0
PAYZG9THEU9,O003199,COD,Paid,13693.55,0
PAYT1KCGQQC,O003200,Debit Card,Paid,8413.08,0
PAYWCLQGHVN,O003201,UPI,Paid,602.15,59
PAYM6OZO08H,O003202,Net Banking,Paid,39214.91,0
PAYH2MJQ1KC,O003203,UPI,Paid,36641.83,0
PAYVMZD8YO0,O003204,UPI,Paid,781.68,0
PAYW1NE4N2L,O003205,Net Banking,Paid,6573.03,0
PAYC9L0F5QO,O003206,Debit Card,Paid,2451.63,0
PAYVYWVOJ3R,O003207,Credit Card,Paid,21013.03,0
PAY0UKW1WHJ,O003208,COD,Paid,1928.1,0
PAYO69QQ41Z,O003209,UPI,Paid,2286.21,0
PAYARSEUH23,O003210,Debit Card,Paid,6064.93,0
PAYFPLDEXLS,O003211,Credit Card,Paid,21285.26,0
PAYDXJF3B88,O003212,UPI,Paid,14947.56,0
PAYTYT2PTA9,O003213,UPI,Paid,71628.21,0
PAYN7Y12A5I,O003214,UPI,Refunded,7777.09,0
PAYN6JJOR7Z,O003215,Credit Card,Paid,5336.08,0
PAYVE7KWZAR,O003216,Wallet,Paid,41068.94,0
PAYFZINFEWI,O003217,Wallet,Paid,113804.26,0
PAYYG1UZUKP,O003218,UPI,Paid,10893.42,0
PAYIHDOAU3F,O003219,Net Banking,Paid,10486.85,0
PAYN9X1BS2Z,O003220,Net Banking,Paid,12666.87,0
PAY6D8LI133,O003221,COD,Paid,10635.9,0
PAY3XMOJ4WU,O003222,UPI,Paid,25492.65,0
PAYEWP9ZGGD,O003223,UPI,Refunded,5296.58,0
PAYH8EOG3MA,O003224,UPI,Paid,50898.39,0
PAYLV8ZG2FS,O003225,COD,Paid,1301.86,0
PAYQGAOVV4H,O003226,Credit Card,Paid,1042.73,0
PAY2PLB9G96,O003227,Net Banking,Paid,2082.25,0
PAYX90ROYLF,O003228,UPI,Paid,56694.18,0
PAY50RTDN22,O003229,UPI,Paid,4010.71,0
PAYN7ASEJ0W,O003230,Credit Card,Paid,46929.81,0
PAYYDCVYGQF,O003231,Debit Card,Pending,5187.67,0
PAYPOY593NG,O003232,UPI,Paid,22498.89,0
PAYM8X28YPY,O003233,COD,Paid,9048.52,0
PAY9FJU6H2L,O003234,Credit Card,Paid,26671.16,0
PAY8TJAB121,O003235,Credit Card,Paid,7863.41,0
PAYZNMS1M3Y,O003236,Debit Card,Paid,60883.0,0
PAYL7WCSTFH,O003237,UPI,Paid,21334.32,0
PAYP0ZRYYB4,O003238,Debit Card,Paid,11765.56,0
PAYOFRYDFBR,O003239,Credit Card,Paid,53166.07,0
PAYIE8CPZ5E,O003240,UPI,Paid,753.72,0
PAYPOJJEZ88,O003241,UPI,Paid,3228.02,0
PAYCH71ZSKX,O003242,UPI,Paid,11694.95,0
PAYNX9F9IDO,O003243,Wallet,Paid,1515.48,0
PAYMINZ0GGG,O003244,Credit Card,Paid,17347.98,0
PAYU9FJ0QY1,O003245,Credit Card,Paid,2596.25,0
PAYDD6T0Z3K,O003246,Credit Card,Paid,81092.12,0
PAYGAA63LQZ,O003247,Debit Card,Paid,36363.44,0
PAYHW51KIIY,O003248,Debit Card,Refunded,605.69,39
PAYUBPN2LEB,O003249,Credit Card,Paid,24901.18,0
PAYX3KE1FQG,O003250,UPI,Paid,20502.7,0
PAYUX3BEKID,O003251,UPI,Paid,26713.76,0
PAYUKQW2W8H,O003252,Wallet,Paid,8230.63,0
PAYDGOKMVL6,O003253,Net Banking,Paid,61563.08,0
PAYA7KMFDWL,O003254,UPI,Paid,1516.01,0
PAYTRVGH2GJ,O003255,UPI,Refunded,21363.9,0
PAYEUHO6A9U,O003256,Net Banking,Paid,29104.37,0
PAY7YXMRASY,O003257,Credit Card,Paid,23475.46,0
PAY6JOLEOHT,O003258,COD,Paid,59809.64,0
PAYJFJ32DCI,O003259,Credit Card,Paid,1912.45,0
PAYHHNOUYKY,O003260,Debit Card,Paid,48934.58,0
PAYPU1EJAYL,O003261,UPI,Refunded,5578.94,0
PAYLW1AD6WZ,O003262,Net Banking,Paid,30018.79,0
PAYHCXVD2XT,O003263,Credit Card,Paid,58400.24,0
PAY0YV8ZLNL,O003264,Credit Card,Refunded,15783.04,0
PAYXWZVCLNL,O003265,Wallet,Paid,698.31,0
PAYC25JUV05,O003266,UPI,Paid,9224.04,0
PAYFJHOXEN2,O003267,Debit Card,Paid,13267.84,0
PAYLL1M9E34,O003268,Credit Card,Paid,19261.66,0
PAYLKDVN7SX,O003269,Net Banking,Paid,15422.84,0
PAYVI9RG5BG,O003270,UPI,Paid,646.8,59
PAY6NOIC6I4,O003271,Debit Card,Paid,32567.35,0
PAY8EG35C4R,O003272,COD,Paid,23300.32,0
PAYTWAZ1CU1,O003273,UPI,Paid,7491.18,0
PAYW3BQ8ZGA,O003274,Debit Card,Paid,7284.27,0
PAYAEKP2Z7I,O003275,Debit Card,Paid,642.93,59
PAYGC9KP2AV,O003276,UPI,Paid,9561.07,0
PAYXRYXDHL0,O003277,UPI,Paid,2096.73,0
PAY0TEPEOG9,O003278,UPI,Pending,1344.03,0
PAYDLSA1K95,O003279,Credit Card,Paid,1635.26,0
PAY3HRXRBWE,O003280,Net Banking,Paid,168190.56,0
PAY3A9MBVT0,O003281,COD,Paid,2126.41,0
PAYGNFOL4BK,O003282,UPI,Paid,9766.61,0
PAYFMHTN2P6,O003283,Credit Card,Paid,37693.29,0
PAY7QL3RSNX,O003284,UPI,Paid,137052.48,0
PAY1KC9X23Y,O003285,UPI,Paid,54424.84,0
PAYQSI8IYBC,O003286,UPI,Paid,5540.2,0
PAY1GJBLCVS,O003287,Credit Card,Paid,30467.45,0
PAYWOB0DJO0,O003288,UPI,Paid,3055.0,0
PAYK19V96OT,O003289,Debit Card,Paid,7023.38,0
PAYRKSP7MG1,O003290,Credit Card,Paid,57143.56,0
PAYKLT1S3SX,O003291,Credit Card,Paid,57153.31,0
PAYJU7DDDBY,O003292,Wallet,Paid,37947.06,0
PAYQFUJYY46,O003293,Net Banking,Paid,17848.56,0
PAY1ZVOZ4XJ,O003294,Debit Card,Paid,10398.0,0
PAY9QEMBGWZ,O003295,COD,Paid,88133.8,0
PAYZEOFT6J5,O003296,UPI,Paid,61608.74,0
PAY0JFGQ2XN,O003297,Net Banking,Paid,30867.93,0
PAY9BY8VU48,O003298,UPI,Paid,9719.74,0
PAYGCVTUXX1,O003299,COD,Paid,22241.17,0
PAY175Z9XZC,O003300,COD,Refunded,45150.54,0
PAYR2XDOBD0,O003301,UPI,Paid,109896.22,0
PAYV60OVKQF,O003302,UPI,Paid,9554.28,0
PAYZBL9PEA2,O003303,COD,Paid,15361.29,0
PAYP3DTPI6X,O003304,Credit Card,Paid,12301.05,0
PAYI24Z28AE,O003305,UPI,Paid,2226.27,0
PAY8LQBQEU2,O003306,UPI,Paid,44101.24,0
PAYGST7XUZQ,O003307,COD,Paid,5331.86,0
PAYUVERI56X,O003308,Wallet,Paid,139764.31,0
PAY4S0407BV,O003309,Debit Card,Refunded,4062.06,0
PAYHA688JGR,O003310,Debit Card,Paid,66326.72,0
PAYEC3KIOQR,O003311,Net Banking,Paid,36480.47,0
PAYJ9M61Y4I,O003312,Net Banking,Paid,4543.7,0
PAYBEX6E2P5,O003313,UPI,Paid,2304.23,0
PAY2NZ86VMD,O003314,Credit Card,Paid,246628.0,0
PAY89OO0X6I,O003315,COD,Paid,12226.03,0
