customer_id,region,state,city,gender,age_bracket,signup_source,first_order_date
C02809,East,Bihar,Bengaluru,Prefer not to say,35-44,Organic,2024-09-14
C02810,North,Tamil Nadu,New Delhi,Other,18-24,Email,2025-02-21
C02811,East,Gujarat,Hyderabad,Prefer not to say,45-54,Social,2025-01-04
C02812,West,Tamil Nadu,Coimbatore,Male,18-24,Referral,
C02813,North,Delhi,Jaipur,Male,25-34,Organic,2024-08-11
C02814,West,Maharashtra,Hyderabad,Female,35-44,Organic,2024-08-26
C02815,East,Haryana,Patna,Female,45-54,Paid Search,2024-01-27
C02816,Central,Haryana,New Delhi,Female,25-34,Organic,2024-04-08
C02817,South,Rajasthan,Vadodara,Female,25-34,Organic,2024-12-01
C02818,South,Tamil Nadu,Gurugram,Female,35-44,Referral,2025-01-21
C02819,North,Delhi,Chennai,Prefer not to say,18-24,Organic,2024-04-13
C02820,West,Tamil Nadu,Ahmedabad,Male,35-44,Referral,2024-02-23
C02821,East,Haryana,Mysuru,Prefer not to say,25-34,Organic,2024-04-01
C02822,West,West Bengal,Kochi,Female,35-44,Organic,2024-01-20
C02823,South,Telangana,New Delhi,Female,18-24,Social,2024-09-16
C02824,Central,Odisha,Mumbai,Male,35-44,Paid Search,2024-09-02
C02825,North,Uttar Pradesh,Ahmedabad,Prefer not to say,45-54,Social,2024-05-26
C02826,West,Bihar,Patna,Other,25-34,Organic,2025-05-28
C02827,Central,Odisha,Surat,Other,18-24,Organic,2024-03-27
C02828,West,Haryana,Jaipur,Male,35-44,Referral,2024-02-14
C02829,Central,Telangana,Chennai,Prefer not to say,55-64,Social,
C02830,West,Tamil Nadu,Kolkata,Female,25-34,Organic,2025-01-25
C02831,South,Delhi,Chandigarh,Female,45-54,Paid Search,2024-02-20
C02832,West,Bihar,Bhubaneswar,Other,35-44,Referral,2025-06-20
C02833,West,Kerala,Chandigarh,Male,35-44,Referral,2024-05-12
C02834,West,Karnataka,Gurugram,Male,18-24,Social,2024-07-02
C02835,North,Telangana,New Delhi,Female,45-54,Organic,2024-03-29
C02836,East,Gujarat,Vadodara,Female,35-44,Organic,
C02837,South,Delhi,Indore,Female,55-64,Organic,2024-05-08
C02838,Central,Maharashtra,Kolkata,Female,35-44,Organic,2024-02-26
C02839,South,Punjab,Indore,Male,35-44,Organic,2024-05-02
C02840,South,Kerala,Mumbai,Other,25-34,Paid Search,2024-01-07
C02841,Central,Maharashtra,Surat,Female,55-64,Organic,2025-01-22
C02842,North,Madhya Pradesh,Pune,Female,18-24,Social,
C02843,East,Gujarat,Chennai,Female,35-44,Email,2024-02-13
C02844,West,Gujarat,Indore,Male,18-24,Social,2025-06-27
C02845,East,Gujarat,Chandigarh,Male,25-34,Organic,2025-05-15
C02846,East,Haryana,New Delhi,Prefer not to say,35-44,Paid Search,
C02847,North,Odisha,Mysuru,Male,45-54,Organic,2025-01-12
C02848,West,Karnataka,Surat,Prefer not to say,25-34,Paid Search,2024-08-20
C02849,East,Madhya Pradesh,Mumbai,Male,65+,Organic,2024-06-11
C02850,North,Tamil Nadu,Bhubaneswar,Female,25-34,Organic,2024-03-02
C02851,South,Haryana,Jaipur,Male,35-44,Organic,2024-02-05
C02852,Central,Punjab,Ahmedabad,Other,55-64,Organic,
C02853,East,Rajasthan,Hyderabad,Other,55-64,Organic,2024-11-25
C02854,West,Gujarat,Vadodara,Female,35-44,Email,2025-02-13
C02855,South,Odisha,Chandigarh,Male,18-24,Email,2024-09-24
C02856,North,Madhya Pradesh,Vadodara,Male,25-34,Email,2024-06-27
C02857,North,Madhya Pradesh,Pune,Female,35-44,Organic,2024-01-12
C02858,Central,Tamil Nadu,Indore,Female,25-34,Organic,2024-11-11
C02859,West,Rajasthan,New Delhi,Other,18-24,Organic,2024-05-11
C02860,South,Tamil Nadu,Indore,Female,18-24,Paid Search,2024-05-16
C02861,East,Telangana,Surat,Other,45-54,Organic,2024-03-29
C02862,South,Maharashtra,Chennai,Prefer not to say,18-24,Social,2024-02-02
C02863,East,Telangana,Pune,Prefer not to say,25-34,Organic,2025-02-20
C02864,North,Kerala,Hyderabad,Prefer not to say,18-24,Email,2024-06-15
C02865,East,Karnataka,Gurugram,Prefer not to say,45-54,Organic,2024-08-04
C02866,South,West Bengal,Vadodara,Prefer not to say,35-44,Paid Search,2024-01-31
C02867,Central,Gujarat,Mysuru,Other,35-44,Social,2024-01-10
C02868,West,Gujarat,Chennai,Prefer not to say,35-44,Organic,2024-04-13
C02869,Central,Telangana,Mumbai,Female,18-24,Paid Search,2025-02-20
C02870,Central,Haryana,Jaipur,Female,55-64,Paid Search,2024-02-16
C02871,East,Tamil Nadu,New Delhi,Prefer not to say,45-54,Offline,2024-03-01
C02872,West,Tamil Nadu,Surat,Female,18-24,Social,2024-02-04
C02873,West,Delhi,Chandigarh,Female,35-44,Offline,2024-03-15
C02874,West,Gujarat,Bhubaneswar,Prefer not to say,65+,Social,2024-02-15
C02875,South,Maharashtra,Chennai,Female,25-34,Referral,2024-01-25
C02876,West,Odisha,Chandigarh,Male,18-24,Referral,2024-04-16
C02877,North,West Bengal,Kochi,Other,55-64,Paid Search,2024-10-15
C02878,West,Gujarat,Vadodara,Male,35-44,Paid Search,
C02879,North,Haryana,Pune,Other,25-34,Organic,2024-08-21
C02880,Central,Rajasthan,Mumbai,Male,45-54,Email,2024-04-03
C02881,South,Rajasthan,Hyderabad,Other,55-64,Organic,2024-06-29
C02882,Central,Madhya Pradesh,Mumbai,Prefer not to say,45-54,Social,2024-01-24
C02883,West,Karnataka,Gurugram,Prefer not to say,25-34,Organic,2024-01-21
C02884,South,Delhi,Mumbai,Female,25-34,Email,2024-09-15
C02885,East,Punjab,Patna,Other,35-44,Social,2024-06-25
C02886,North,Kerala,Ahmedabad,Male,25-34,Social,2024-11-05
C02887,West,Maharashtra,Lucknow,Female,18-24,Organic,2024-04-03
C02888,West,Telangana,Bhubaneswar,Male,35-44,Organic,2024-10-26
C02889,South,Kerala,Lucknow,Female,45-54,Organic,2024-02-12
C02890,East,Maharashtra,Patna,Other,35-44,Paid Search,2024-02-01
C02891,East,Tamil Nadu,Kolkata,Prefer not to say,35-44,Organic,2024-05-13
C02892,Central,Rajasthan,Pune,Male,18-24,Email,
C02893,East,Haryana,Patna,Prefer not to say,25-34,Referral,2024-10-06
C02894,Central,Bihar,Bengaluru,Male,65+,Organic,2024-05-29
C02895,Central,Maharashtra,Surat,Male,25-34,Social,2024-06-25
C02896,North,Gujarat,Kochi,Male,55-64,Email,2024-01-15
C02897,South,Odisha,Bhubaneswar,Prefer not to say,35-44,Referral,2024-03-21
C02898,North,Bihar,Kochi,Prefer not to say,18-24,Offline,2024-01-19
C02899,North,Telangana,Mysuru,Prefer not to say,55-64,Organic,2024-04-30
C02900,West,Bihar,Hyderabad,Female,25-34,Organic,2024-02-29
C02901,South,Karnataka,Kolkata,Prefer not to say,25-34,Referral,2024-05-12
C02902,South,Haryana,Coimbatore,Prefer not to say,25-34,Organic,2024-07-03
C02903,South,Delhi,Gurugram,Male,25-34,Offline,2024-02-09
C02904,North,Kerala,Surat,Other,35-44,Paid Search,2024-05-23
C02905,North,Bihar,Gurugram,Other,18-24,Offline,2025-01-13
C02906,Central,Odisha,Indore,Female,45-54,Organic,2024-08-22
C02907,West,Haryana,Pune,Prefer not to say,18-24,Organic,2025-06-21
C02908,East,West Bengal,Gurugram,Prefer not to say,18-24,Paid Search,2024-04-25
C02909,North,Uttar Pradesh,Kochi,Male,55-64,Paid Search,2024-05-01
C02910,East,Rajasthan,Patna,Male,45-54,Paid Search,2024-09-16
C02911,South,Uttar Pradesh,Vadodara,Prefer not to say,35-44,Social,2024-03-27
C02912,West,West Bengal,Indore,Other,18-24,Organic,2024-07-26
C02913,North,Haryana,Vadodara,Female,35-44,Organic,
C02914,North,Punjab,New Delhi,Female,25-34,Paid Search,2024-04-29
C02915,North,Madhya Pradesh,Patna,Prefer not to say,65+,Paid Search,2024-01-05
C02916,Central,Haryana,Vadodara,Female,45-54,Paid Search,2024-01-06
C02917,Central,Kerala,Bhubaneswar,Female,45-54,Paid Search,2024-06-17
C02918,West,Kerala,Indore,Male,55-64,Paid Search,2024-01-10
C02919,Central,Delhi,Bhubaneswar,Prefer not to say,35-44,Social,2025-02-09
C02920,West,Maharashtra,Kolkata,Female,25-34,Organic,2024-01-26
C02921,West,Gujarat,Bhubaneswar,Prefer not to say,18-24,Organic,2024-01-26
C02922,South,Karnataka,Gurugram,Other,45-54,Organic,2025-01-07
C02923,East,Telangana,Lucknow,Prefer not to say,25-34,Social,2024-06-27
C02924,North,Kerala,Jaipur,Prefer not to say,25-34,Paid Search,2024-03-23
C02925,North,Karnataka,Bengaluru,Male,18-24,Email,2024-07-21
C02926,Central,Punjab,Gurugram,Other,45-54,Referral,2024-08-03
C02927,Central,Gujarat,Ahmedabad,Prefer not to say,25-34,Social,2024-06-27
C02928,West,Delhi,Coimbatore,Male,18-24,Organic,
C02929,North,Madhya Pradesh,Chandigarh,Prefer not to say,18-24,Paid Search,2024-02-11
C02930,South,Tamil Nadu,Chandigarh,Prefer not to say,25-34,Paid Search,2024-05-17
C02931,Central,Odisha,Kochi,Male,18-24,Paid Search,2024-04-01
C02932,North,West Bengal,Jaipur,Male,35-44,Paid Search,2024-10-11
C02933,Central,Uttar Pradesh,New Delhi,Prefer not to say,35-44,Organic,
C02934,Central,Bihar,Lucknow,Male,45-54,Paid Search,2024-06-30
C02935,North,Gujarat,Kolkata,Female,25-34,Organic,2024-03-26
C02936,North,Karnataka,Patna,Male,35-44,Referral,2024-08-02
C02937,Central,Karnataka,Vadodara,Female,25-34,Organic,2024-05-01
C02938,North,Madhya Pradesh,Chandigarh,Male,45-54,Social,2025-06-04
C02939,South,Rajasthan,Gurugram,Male,25-34,Paid Search,2024-01-22
C02940,East,Kerala,Jaipur,Male,25-34,Social,2025-04-01
C02941,West,Uttar Pradesh,Jaipur,Other,25-34,Offline,2024-03-19
C02942,East,Kerala,Mumbai,Female,25-34,Paid Search,2024-02-06
C02943,North,Odisha,Hyderabad,Female,35-44,Email,2025-05-06
C02944,Central,Maharashtra,Bhubaneswar,Female,45-54,Paid Search,2024-05-08
C02945,East,Maharashtra,Hyderabad,Other,35-44,Paid Search,2024-12-01
C02946,North,Odisha,Ahmedabad,Female,25-34,Organic,2025-07-18
C02947,South,Rajasthan,Gurugram,Prefer not to say,25-34,Organic,2024-10-09
C02948,North,Maharashtra,Pune,Prefer not to say,55-64,Organic,2024-08-08
C02949,North,Maharashtra,Pune,Male,55-64,Paid Search,2024-11-05
C02950,West,Kerala,Patna,Other,35-44,Paid Search,2024-09-06
C02951,South,Kerala,Bhubaneswar,Male,18-24,Organic,2024-12-22
C02952,South,Telangana,Bengaluru,Female,18-24,Social,2024-02-01
C02953,East,Maharashtra,Kochi,Prefer not to say,25-34,Referral,2024-03-30
C02954,Central,Madhya Pradesh,Vadodara,Female,25-34,Organic,2024-08-11
C02955,East,Tamil Nadu,Mysuru,Female,25-34,Email,2024-05-04
C02956,North,Delhi,Vadodara,Female,35-44,Paid Search,2024-04-08
C02957,South,Uttar Pradesh,Mysuru,Male,35-44,Organic,2024-02-26
C02958,North,Bihar,Gurugram,Male,65+,Social,
C02959,South,Karnataka,Kochi,Male,25-34,Paid Search,2024-02-02
C02960,East,Maharashtra,Hyderabad,Other,18-24,Email,2024-09-29
C02961,North,Rajasthan,Kolkata,Other,18-24,Social,2024-03-27
C02962,East,Haryana,Coimbatore,Prefer not to say,25-34,Social,2024-04-22
C02963,West,Haryana,Pune,Prefer not to say,45-54,Social,2024-04-26
C02964,East,Odisha,Kolkata,Male,35-44,Email,2024-03-14
C02965,West,Delhi,Lucknow,Female,18-24,Organic,2024-06-03
C02966,East,Madhya Pradesh,Surat,Male,25-34,Offline,2024-10-11
C02967,West,Punjab,Kolkata,Prefer not to say,25-34,Social,2025-01-17
C02968,West,Odisha,Bhubaneswar,Other,35-44,Organic,2024-09-12
C02969,Central,Bihar,Kochi,Female,25-34,Organic,2024-01-08
C02970,West,Madhya Pradesh,Chandigarh,Male,25-34,Organic,2024-04-27
C02971,East,Madhya Pradesh,Gurugram,Female,18-24,Referral,2024-03-23
C02972,North,Rajasthan,Ahmedabad,Other,55-64,Organic,2024-08-25
C02973,East,Madhya Pradesh,Patna,Other,25-34,Organic,2025-02-28
C02974,North,West Bengal,Bengaluru,Male,35-44,Referral,2024-08-09
C02975,West,Punjab,Kochi,Male,18-24,Organic,2025-02-23
C02976,North,Gujarat,Jaipur,Male,45-54,Social,2024-11-26
C02977,East,Kerala,Gurugram,Male,18-24,Social,2025-01-06
C02978,North,Punjab,Kochi,Female,25-34,Organic,2024-08-04
C02979,East,Gujarat,Bengaluru,Male,45-54,Referral,2024-10-07
C02980,East,Rajasthan,Surat,Male,25-34,Email,2024-06-14
C02981,West,Uttar Pradesh,Chennai,Other,25-34,Referral,
C02982,Central,Madhya Pradesh,Kolkata,Male,25-34,Email,2024-08-01
C02983,East,Maharashtra,Coimbatore,Female,55-64,Organic,
C02984,West,Madhya Pradesh,Patna,Other,55-64,Referral,2024-02-21
C02985,South,Bihar,Kochi,Male,45-54,Organic,2024-01-28
C02986,West,Karnataka,Pune,Female,45-54,Referral,2024-11-06
C02987,North,Telangana,Patna,Female,25-34,Email,2024-02-11
C02988,Central,Rajasthan,Ahmedabad,Other,18-24,Organic,2024-07-09
C02989,South,Madhya Pradesh,Chandigarh,Female,35-44,Paid Search,2025-04-20
C02990,Central,Telangana,Bengaluru,Female,35-44,Organic,2024-09-17
C02991,East,Odisha,Bhubaneswar,Male,55-64,Organic,2024-01-31
C02992,North,Bihar,Chandigarh,Female,18-24,Organic,2025-06-03
C02993,North,Gujarat,Bengaluru,Prefer not to say,35-44,Email,2024-06-29
C02994,East,Maharashtra,Patna,Other,35-44,Referral,2024-02-22
C02995,West,Gujarat,Gurugram,Female,18-24,Paid Search,2024-12-18
C02996,West,Uttar Pradesh,Kochi,Female,25-34,Paid Search,2024-04-05
C02997,West,West Bengal,Indore,Prefer not to say,18-24,Social,2024-02-01
C02998,East,Bihar,New Delhi,Female,35-44,Social,2024-11-20
C02999,North,Karnataka,Jaipur,Female,25-34,Organic,2024-04-04
C03000,East,Tamil Nadu,New Delhi,Prefer not to say,35-44,Organic,2025-05-06
C03001,North,Delhi,Ahmedabad,Male,45-54,Social,2024-07-07
C03002,Central,Haryana,Gurugram,Female,18-24,Email,2024-10-29
C03003,East,Odisha,Mumbai,Female,35-44,Organic,2024-11-18
C03004,East,Maharashtra,Mumbai,Female,35-44,Organic,2025-01-19
C03005,Central,Telangana,Kochi,Prefer not to say,45-54,Referral,2025-06-28
C03006,South,Telangana,Ahmedabad,Prefer not to say,65+,Paid Search,2024-12-22
C03007,East,Maharashtra,Hyderabad,Male,25-34,Social,2024-07-04
C03008,West,Punjab,Surat,Prefer not to say,18-24,Paid Search,
C03009,Central,Kerala,New Delhi,Male,35-44,Organic,2024-05-04
C03010,West,Madhya Pradesh,Pune,Other,25-34,Referral,2024-12-26
C03011,South,Gujarat,Pune,Female,45-54,Organic,2024-03-11
C03012,North,Telangana,Indore,Other,18-24,Organic,2025-03-04
C03013,South,Uttar Pradesh,Jaipur,Female,45-54,Organic,2025-06-06
C03014,North,Maharashtra,Pune,Male,35-44,Organic,2024-01-23
C03015,West,Karnataka,Kolkata,Prefer not to say,35-44,Organic,2024-10-10
C03016,North,Delhi,Pune,Other,45-54,Organic,2024-02-08
C03017,Central,Delhi,Surat,Other,35-44,Organic,2024-06-09
C03018,West,Punjab,Indore,Male,35-44,Referral,2024-03-24
C03019,North,Bihar,Mysuru,Male,18-24,Referral,2024-03-12
C03020,West,Delhi,Gurugram,Prefer not to say,35-44,Organic,2025-08-08
C03021,Central,Bihar,Vadodara,Male,25-34,Organic,2024-05-11
C03022,South,Punjab,Chandigarh,Female,35-44,Social,
C03023,South,Telangana,Patna,Other,18-24,Paid Search,2024-06-15
C03024,North,Bihar,Surat,Male,45-54,Email,2024-03-04
C03025,North,Rajasthan,New Delhi,Male,35-44,Email,2024-03-08
C03026,South,Karnataka,Bhubaneswar,Other,35-44,Paid Search,2025-05-24
C03027,Central,Karnataka,Pune,Prefer not to say,45-54,Paid Search,2024-05-13
C03028,North,Gujarat,Lucknow,Female,25-34,Paid Search,2024-02-22
C03029,South,Gujarat,Patna,Male,45-54,Referral,2024-01-21
C03030,West,West Bengal,Mysuru,Other,25-34,Organic,2024-08-16
C03031,East,Karnataka,Bhubaneswar,Other,25-34,Paid Search,2025-07-18
C03032,West,Maharashtra,Mumbai,Prefer not to say,25-34,Referral,2024-03-03
C03033,South,Delhi,Indore,Prefer not to say,25-34,Organic,2024-01-23
C03034,East,Tamil Nadu,Vadodara,Prefer not to say,18-24,Organic,2024-01-28
C03035,North,Uttar Pradesh,Patna,Female,55-64,Organic,2024-07-22
C03036,North,Kerala,Jaipur,Male,18-24,Paid Search,2024-09-13
C03037,North,Maharashtra,Mumbai,Other,25-34,Organic,2024-02-02
C03038,Central,Delhi,Chennai,Female,25-34,Paid Search,2025-05-27
C03039,Central,Telangana,Jaipur,Prefer not to say,35-44,Organic,2024-11-15
C03040,North,West Bengal,Chandigarh,Male,25-34,Email,2024-04-06
C03041,West,Haryana,Lucknow,Male,25-34,Organic,2024-06-02
C03042,East,Tamil Nadu,Kolkata,Other,25-34,Paid Search,2024-03-14
C03043,East,Haryana,Vadodara,Female,45-54,Organic,2024-09-25
C03044,Central,Maharashtra,Ahmedabad,Prefer not to say,35-44,Organic,2024-11-05
C03045,South,Haryana,Indore,Male,25-34,Referral,2024-05-19
C03046,South,Gujarat,Chennai,Male,25-34,Paid Search,2024-07-19
C03047,South,Gujarat,Bhubaneswar,Female,25-34,Social,2024-11-18
C03048,West,Kerala,Pune,Other,18-24,Referral,
C03049,East,Karnataka,Ahmedabad,Female,25-34,Referral,2025-03-22
C03050,Central,Tamil Nadu,Bengaluru,Other,25-34,Social,
C03051,North,Rajasthan,Surat,Prefer not to say,25-34,Email,2025-04-21
C03052,West,Bihar,Jaipur,Female,18-24,Organic,2024-02-15
C03053,Central,Karnataka,Bengaluru,Other,25-34,Organic,2024-12-08
C03054,Central,Bihar,Jaipur,Male,25-34,Email,2024-01-31
C03055,North,Punjab,Hyderabad,Female,65+,Organic,
C03056,West,Telangana,Kochi,Prefer not to say,55-64,Paid Search,2024-06-15
C03057,Central,Haryana,Gurugram,Other,25-34,Social,2024-11-24
C03058,East,Kerala,Pune,Other,35-44,Offline,2024-07-06
C03059,East,Rajasthan,Bengaluru,Other,25-34,Social,2024-02-17
C03060,Central,Haryana,Kochi,Prefer not to say,18-24,Organic,2024-07-19
C03061,Central,Maharashtra,Lucknow,Female,18-24,Offline,2024-05-26
C03062,South,Tamil Nadu,Patna,Male,45-54,Referral,2024-02-19
C03063,North,Gujarat,Pune,Male,35-44,Organic,2024-08-16
C03064,East,Madhya Pradesh,Patna,Male,18-24,Organic,2024-05-23
C03065,South,Haryana,Chennai,Prefer not to say,25-34,Social,2024-09-15
C03066,East,Kerala,New Delhi,Prefer not to say,35-44,Organic,2024-01-08
C03067,South,Odisha,Mysuru,Other,18-24,Organic,2025-01-10
C03068,East,Odisha,Gurugram,Prefer not to say,25-34,Email,2024-10-09
C03069,East,Madhya Pradesh,Patna,Other,35-44,Referral,2024-02-12
C03070,Central,Delhi,Mumbai,Other,25-34,Organic,2025-01-22
C03071,North,Bihar,Vadodara,Prefer not to say,18-24,Referral,2024-06-15
C03072,Central,Punjab,Bhubaneswar,Other,45-54,Organic,2024-02-13
C03073,North,Telangana,New Delhi,Prefer not to say,35-44,Paid Search,
C03074,West,Odisha,Hyderabad,Male,35-44,Email,
C03075,Central,Uttar Pradesh,Indore,Male,35-44,Paid Search,2024-01-28
C03076,East,Telangana,Pune,Female,18-24,Organic,2024-02-18
C03077,North,Punjab,Indore,Prefer not to say,25-34,Organic,2024-10-30
C03078,East,Karnataka,Kolkata,Female,45-54,Social,2025-02-15
C03079,East,Karnataka,Pune,Female,18-24,Referral,2024-04-15
C03080,North,West Bengal,Gurugram,Female,18-24,Organic,2024-09-24
C03081,East,Telangana,Hyderabad,Other,25-34,Organic,2024-01-14
C03082,Central,Punjab,Mysuru,Male,25-34,Paid Search,
C03083,South,Maharashtra,Lucknow,Male,25-34,Offline,2024-02-03
C03084,North,West Bengal,Surat,Other,18-24,Organic,2024-05-17
C03085,West,Delhi,Mumbai,Other,18-24,Social,2025-06-06
C03086,West,Delhi,Chandigarh,Prefer not to say,18-24,Referral,2024-08-22
C03087,East,Odisha,New Delhi,Other,35-44,Paid Search,2024-08-12
C03088,South,Madhya Pradesh,Indore,Prefer not to say,35-44,Organic,2024-02-06
C03089,Central,Kerala,Kochi,Male,25-34,Organic,2024-10-17
C03090,East,Kerala,Kolkata,Male,35-44,Organic,2024-01-26
C03091,South,West Bengal,Coimbatore,Other,18-24,Offline,2024-03-05
C03092,East,Telangana,Chennai,Prefer not to say,18-24,Referral,2024-02-13
C03093,West,Uttar Pradesh,Ahmedabad,Prefer not to say,45-54,Organic,2024-02-12
C03094,Central,Maharashtra,Hyderabad,Prefer not to say,18-24,Organic,2024-11-18
C03095,Central,Haryana,Kochi,Other,35-44,Social,2024-04-30
C03096,West,Rajasthan,Gurugram,Prefer not to say,45-54,Email,
C03097,West,West Bengal,Patna,Female,35-44,Organic,2024-08-03
C03098,North,Odisha,Coimbatore,Prefer not to say,25-34,Referral,
C03099,Central,Maharashtra,Hyderabad,Other,25-34,Organic,2024-02-07
C03100,Central,Punjab,Jaipur,Other,35-44,Paid Search,2024-03-20
C03101,Central,Tamil Nadu,Vadodara,Other,55-64,Social,2024-03-14
C03102,South,Karnataka,Chandigarh,Prefer not to say,18-24,Email,2024-08-08
C03103,West,Kerala,Bengaluru,Prefer not to say,25-34,Organic,2024-02-02
C03104,North,Bihar,Mumbai,Female,25-34,Organic,2024-12-29
C03105,East,Telangana,New Delhi,Female,25-34,Organic,2024-11-20
C03106,Central,Bihar,Indore,Prefer not to say,25-34,Organic,2024-01-10
C03107,North,Haryana,Kochi,Female,45-54,Referral,2024-06-05
C03108,Central,Haryana,Surat,Female,18-24,Organic,2024-09-08
C03109,Central,Haryana,Kolkata,Male,25-34,Organic,2024-02-18
C03110,South,Uttar Pradesh,Pune,Male,45-54,Social,2024-03-02
C03111,East,Odisha,Hyderabad,Other,25-34,Organic,2024-04-08
C03112,West,Haryana,Bengaluru,Male,18-24,Social,2024-09-01
C03113,North,Maharashtra,Chennai,Male,18-24,Offline,
C03114,Central,Madhya Pradesh,New Delhi,Female,45-54,Paid Search,2025-02-16
C03115,North,Delhi,Kolkata,Prefer not to say,35-44,Email,2024-08-27
C03116,West,Karnataka,Mysuru,Prefer not to say,35-44,Organic,
C03117,East,Karnataka,New Delhi,Prefer not to say,25-34,Referral,
C03118,South,Rajasthan,Ahmedabad,Other,35-44,Social,2024-03-27
C03119,West,Bihar,Vadodara,Female,45-54,Email,2024-06-15
C03120,North,West Bengal,Hyderabad,Male,55-64,Organic,2024-02-06
C03121,South,Tamil Nadu,Jaipur,Male,35-44,Social,2024-04-17
C03122,East,Rajasthan,Pune,Other,45-54,Social,2024-07-25
C03123,Central,Kerala,New Delhi,Prefer not to say,18-24,Referral,2025-06-27
C03124,West,Gujarat,Lucknow,Prefer not to say,35-44,Organic,2024-01-08
C03125,West,Haryana,New Delhi,Prefer not to say,25-34,Organic,2024-02-10
C03126,South,Bihar,Patna,Female,25-34,Organic,2024-01-18
C03127,North,Telangana,Bhubaneswar,Prefer not to say,25-34,Paid Search,2024-04-07
C03128,East,Karnataka,Surat,Female,35-44,Social,2024-02-09
C03129,West,Kerala,Vadodara,Female,45-54,Organic,2024-11-24
C03130,South,Odisha,Gurugram,Prefer not to say,18-24,Referral,2024-06-28
C03131,East,Odisha,Bhubaneswar,Female,18-24,Offline,2024-06-10
C03132,Central,Tamil Nadu,Gurugram,Male,45-54,Paid Search,2024-01-22
C03133,West,Gujarat,Mysuru,Female,65+,Organic,2024-01-11
