session_id,customer_id,session_start,source,medium,campaign_id,device,pages_viewed,duration_seconds,bounced
SESSSC5YENYNG4,C02247,2024-11-13,Direct,Direct,,Desktop,1,123,1
SESS0864X81O38,,2025-06-20,Referral,Referral,,Tablet,1,222,1
SESSK7DDBC0CEU,,2024-03-29,Paid Search,CPC,CAM0001,Desktop,1,143,1
SESS19QG1CACTI,C03706,2025-05-25,Direct,Direct,,Mobile,7,325,0
SESSLWZB3ESVIH,,2024-02-11,Organic,SEO,CAM0091,Mobile,1,70,1
SESS085BPO8ROP,,2025-01-23,Referral,Referral,,Desktop,1,95,1
SESSOX7B7T4NYG,,2024-03-21,Referral,Referral,,Mobile,1,250,1
SESSFQ54GMG5AQ,,2025-02-05,Organic,SEO,CAM0001,Mobile,17,147,0
SESSHNOI7PYHYL,C04901,2024-04-16,Organic,SEO,,Desktop,3,122,0
SESSSQTWPCFENT,,2024-04-20,Organic,SEO,CAM0096,Desktop,3,62,0
SESSU6WN0K8ABL,,2024-10-03,Organic,SEO,,Mobile,9,396,0
SESSNHZA8W4WBH,C00968,2024-08-01,Paid Search,CPC,CAM0071,Mobile,1,190,1
SESSSNYD1I20K7,C03619,2025-05-20,Social,Social,,Desktop,1,289,1
SESSYT624XUSA9,,2024-04-30,Organic,SEO,CAM0096,Mobile,1,301,1
SESSF1070Z7ZF7,,2024-05-13,Organic,SEO,,Desktop,1,295,1
SESSLZPD9QEKQI,C00794,2025-01-05,Organic,SEO,CAM0006,Tablet,23,380,0
SESS3NBQ0ZUUGL,,2024-09-13,Paid Search,CPC,CAM0016,Mobile,5,183,0
SESSNGVW2C3L63,,2024-06-28,Paid Search,CPC,CAM0026,Desktop,6,189,0
SESS56IOK1O3K6,,2024-02-17,Paid Search,CPC,,Mobile,9,74,0
SESSEUHVJGP92G,,2024-01-19,Social,Social,,Mobile,5,314,0
SESS8HWHX7BW1H,,2024-02-15,Organic,SEO,,Desktop,1,104,1
SESSONZPCA7LX3,,2025-03-26,Direct,Direct,,Desktop,1,288,1
SESSSWE6XH2GIX,,2024-02-25,Email,Email,CAM0073,Mobile,1,83,1
SESSO2PMTVOLY1,,2024-04-01,Social,Social,CAM0037,Mobile,1,53,1
SESSFM6JB50A82,C02883,2024-03-22,Paid Search,CPC,CAM0016,Mobile,9,378,0
SESSIXT0REEAGC,,2024-03-19,Organic,SEO,,Desktop,2,151,0
SESS4VOBE5IBU4,C05513,2024-10-09,Affiliate,Affiliate,,Tablet,25,185,0
SESS53PWYEL50H,C02083,2024-11-06,Direct,Direct,,Mobile,1,63,1
SESSICS6ZNHHQ9,,2024-06-08,Organic,SEO,,Mobile,2,308,0
SESS1S8QXMOVUG,C04770,2024-11-11,Organic,SEO,CAM0081,Mobile,1,260,1
SESSOGDL9X0T6V,C01753,2024-06-04,Organic,SEO,,Mobile,1,64,1
SESS01E8LMX43T,C04390,2025-04-12,Organic,SEO,CAM0056,Mobile,1,78,1
SESSI3DLYWCJIQ,C06757,2025-04-06,Direct,Direct,,Mobile,15,210,0
SESS2KSF4JVD08,,2024-04-26,Social,Social,CAM0017,Tablet,1,5,1
SESS8ZARPV815G,C05421,2024-12-29,Affiliate,Affiliate,,Tablet,11,317,0
SESSHU3N7L6RW6,C03778,2025-04-10,Organic,SEO,,Mobile,10,150,0
SESS5YEUQYDEO0,,2024-07-02,Direct,Direct,,Mobile,3,361,0
SESSKV6VH841DR,,2024-06-14,Organic,SEO,CAM0056,Mobile,3,212,0
SESSSIDATUW6A8,C06844,2024-03-15,Paid Search,CPC,,Mobile,1,216,1
SESSJL4KJW2P6X,C06572,2024-09-28,Paid Search,CPC,,Desktop,2,193,0
SESSHYO5DQ9P35,,2025-05-17,Referral,Referral,,Desktop,1,199,1
SESS1TPWL5NING,,2025-07-16,Direct,Direct,,Mobile,1,85,1
SESSI3QVUQE8RS,,2025-08-09,Organic,SEO,,Mobile,2,454,0
SESS8RV1BR62BJ,,2024-12-08,Display,Display,CAM0100,Desktop,7,298,0
SESSSDZ60OEATP,,2024-09-07,Referral,Referral,,Desktop,1,430,1
SESSM5YDT3N6FE,,2024-05-09,Paid Search,CPC,CAM0026,Mobile,1,41,1
SESS5WN5H8EJRG,,2024-12-23,Referral,Referral,,Mobile,1,154,1
SESSD27C9ISJ2A,,2025-02-11,Affiliate,Affiliate,,Desktop,1,243,1
SESSM5UR0D3TGZ,C00489,2025-05-09,Email,Email,CAM0093,Mobile,1,290,1
SESS516EAU7YVH,,2025-04-26,Paid Search,CPC,,Mobile,5,5,1
SESSXF0ED1L3TX,,2024-03-18,Social,Social,,Desktop,3,170,0
SESS21JNA4W4WM,,2025-05-28,Organic,SEO,CAM0041,Mobile,3,314,0
SESSGC2616UHQK,,2024-11-16,Organic,SEO,CAM0081,Tablet,1,252,1
SESSFVZIBV45DM,,2024-10-16,Display,Display,CAM0010,Desktop,5,232,0
SESSTLNNAB2IJA,,2024-10-23,Direct,Direct,,Mobile,2,355,0
SESSLS4N0IY5WH,,2025-04-19,Organic,SEO,,Mobile,3,279,0
SESSJGMDZXE5JS,C06111,2024-01-23,Paid Search,CPC,,Mobile,13,147,0
SESSOTGT0H3CIV,C05597,2024-06-20,Organic,SEO,,Desktop,4,238,0
SESSWZ485JSDWK,C05040,2024-11-13,Organic,SEO,CAM0061,Desktop,6,249,0
SESSC2OV4IFLW9,C03769,2024-07-11,Paid Search,CPC,CAM0046,Mobile,3,346,0
SESSIWMYI548T4,,2024-04-27,Organic,SEO,,Desktop,4,257,0
SESSM1H0G2WP0G,C03518,2024-01-06,Organic,SEO,,Desktop,11,179,0
SESS4Z33B339TS,,2025-04-27,Affiliate,Affiliate,,Tablet,16,114,0
SESS15SMJZ2NK8,,2024-05-11,Organic,SEO,CAM0091,Desktop,1,168,1
SESSHJ9BASDK3Z,,2024-04-02,Paid Search,CPC,,Desktop,3,71,0
SESSAT2EBNZC2Q,C03669,2025-06-05,Paid Search,CPC,,Mobile,8,131,0
SESSDTC9QPKRPW,,2025-07-16,Paid Search,CPC,CAM0086,Mobile,4,340,0
SESSGAXYLVBIBA,C03234,2024-10-20,Social,Social,,Desktop,2,194,0
SESS209NL2V7J0,,2025-01-26,Organic,SEO,CAM0006,Desktop,4,490,0
SESSELRTG7L71C,C05038,2024-09-05,Email,Email,CAM0008,Desktop,2,212,0
SESSZ95DBSRK0E,C00636,2025-02-20,Paid Search,CPC,CAM0071,Mobile,7,170,0
SESSR9K8KHQKVZ,C04584,2024-05-22,Paid Search,CPC,,Tablet,3,198,0
SESSLBCQMG3R53,,2024-08-24,Paid Search,CPC,CAM0046,Mobile,3,221,0
SESSSK2A9P8IHO,,2024-10-13,Paid Search,CPC,,Desktop,4,162,0
SESSS8Z8YB3VWR,,2024-10-03,Organic,SEO,CAM0066,Desktop,3,91,0
SESSUK9Q0IT02Z,,2025-01-21,Paid Search,CPC,CAM0021,Desktop,5,276,0
SESSP78WNQ3MKW,C00174,2025-01-16,Paid Search,CPC,,Mobile,1,108,1
SESS67HLGCNPQ9,C05389,2025-03-25,Paid Search,CPC,,Mobile,1,147,1
SESS6MPHS4CA9C,,2024-10-17,Organic,SEO,,Mobile,5,125,0
SESSDLPVPV02EN,,2024-06-17,Organic,SEO,CAM0086,Mobile,6,175,0
SESS0HF2AA9KPW,C03891,2025-03-18,Direct,Direct,,Desktop,3,243,0
SESSAXQF0DUTAN,C04683,2024-07-02,Paid Search,CPC,CAM0021,Mobile,3,282,0
SESS05ZOIP0AHF,,2024-02-14,Direct,Direct,,Mobile,1,104,1
SESS7VXBZWU4SE,,2024-09-24,Organic,SEO,CAM0016,Mobile,1,258,1
SESSS1643M67J1,,2025-04-20,Direct,Direct,,Mobile,1,231,1
SESS8P8J44M30Q,C02650,2024-09-09,Organic,SEO,,Mobile,4,128,0
SESSYFU4MQ2984,,2025-01-30,Direct,Direct,,Mobile,7,99,0
SESSN4HNIYGX2I,C00279,2024-10-15,Organic,SEO,CAM0056,Tablet,16,5,1
SESSUEDUSUIJ9T,,2024-07-30,Organic,SEO,,Mobile,13,344,0
SESSECUXS2UY1Q,,2024-01-21,Organic,SEO,CAM0021,Desktop,10,407,0
SESSM58PBWYIVH,C06480,2024-11-11,Social,Social,,Mobile,1,252,1
SESSZQ7VPVD89J,C00222,2025-07-17,Paid Search,CPC,CAM0096,Mobile,1,104,1
SESSTUCOHC2P7J,,2025-03-13,Organic,SEO,CAM0036,Mobile,1,126,1
SESS75CDZH5331,,2025-02-26,Paid Search,CPC,,Mobile,1,177,1
SESSOW459MWFFM,C04116,2024-08-20,Organic,SEO,CAM0086,Mobile,1,204,1
SESSGM751MKEY4,,2024-05-02,Direct,Direct,,Mobile,5,128,0
SESSB5BTFN57TC,,2024-08-01,Affiliate,Affiliate,CAM0099,Mobile,7,273,0
SESSTLPKJB9DI3,C07887,2024-02-09,Direct,Direct,,Mobile,1,151,1
SESS6TXLJXOV7W,C03423,2024-11-27,Affiliate,Affiliate,,Mobile,1,99,1
SESSMK425ZB3P9,C01573,2024-06-30,Email,Email,,Mobile,1,299,1
SESSOMU1ZMJE9V,,2024-09-21,Email,Email,,Mobile,1,139,1
SESSWX6A1YKMK4,C05166,2025-06-16,Organic,SEO,,Tablet,7,186,0
SESSF7PDRZLU8G,,2025-03-07,Organic,SEO,,Tablet,3,310,0
SESSPZ3UPERM7F,C01478,2024-07-14,Direct,Direct,,Mobile,3,5,1
SESSH04TT7QFTZ,,2025-05-23,Paid Search,CPC,,Mobile,7,196,0
SESS0M3TJNHYG8,,2025-03-22,Affiliate,Affiliate,,Mobile,1,396,1
SESSBWZKJ17U28,,2025-06-11,Email,Email,,Desktop,1,84,1
SESSA4OPE3KM77,,2024-07-20,Email,Email,,Tablet,1,268,1
SESS1S4PK1VYSQ,C04988,2024-05-12,Organic,SEO,CAM0076,Mobile,3,234,0
SESSAF3EUNRHC9,,2024-05-18,Organic,SEO,,Mobile,1,232,1
SESS4DXMG7I5AH,C04103,2025-05-07,Social,Social,,Mobile,13,171,0
SESSJMH0YQ8A4R,,2024-03-10,Paid Search,CPC,,Desktop,3,205,0
SESS2HRO85PJ0J,,2024-01-15,Affiliate,Affiliate,,Mobile,1,466,1
SESSJXXDFY0E05,,2024-07-30,Referral,Referral,,Mobile,4,228,0
SESSNE1KMBQYMC,,2024-02-29,Email,Email,,Mobile,1,92,1
SESSW4BO0C2E4H,C04131,2024-09-08,Paid Search,CPC,,Tablet,7,179,0
SESSXPGAJK0SYL,,2025-03-21,Paid Search,CPC,,Desktop,3,312,0
SESSF62DTDDOBV,C06160,2024-01-02,Referral,Referral,,Tablet,2,342,0
SESSNLRAGZC2RI,,2024-12-01,Paid Search,CPC,,Mobile,2,168,0
SESSTVWHF9CEKW,C03270,2024-01-19,Email,Email,CAM0058,Mobile,1,213,1
SESSED9CFA6CH8,,2025-07-14,Organic,SEO,,Mobile,5,87,0
SESSSC19NX6086,,2024-03-18,Paid Search,CPC,,Mobile,1,54,1
SESS1WALXFSIVP,,2025-04-16,Referral,Referral,,Mobile,1,403,1
SESSP510EUC43F,,2024-01-28,Organic,SEO,CAM0026,Tablet,3,80,0
SESSRNR8FE2HGK,,2025-07-13,Paid Search,CPC,,Mobile,5,251,0
SESSUAAYMJRNUR,C06777,2024-06-13,Organic,SEO,,Tablet,1,110,1
SESSDV5PI04N20,C03097,2025-04-02,Organic,SEO,,Desktop,1,205,1
SESSCH3HKAFZ11,,2024-06-24,Organic,SEO,CAM0046,Mobile,5,330,0
SESS30RLNRLB3M,,2025-08-07,Direct,Direct,,Desktop,1,103,1
SESSB9LSI4YEV8,,2024-01-29,Social,Social,,Desktop,1,237,1
SESSTUQKK5QOBF,,2024-10-05,Paid Search,CPC,,Desktop,6,365,0
SESSLFENGX411H,C04183,2024-10-09,Direct,Direct,,Mobile,16,133,0
SESSXCBL04G0KD,C06784,2025-04-23,Paid Search,CPC,CAM0006,Mobile,4,318,0
SESSIETZTOQ26S,C03517,2025-06-02,Paid Search,CPC,,Mobile,1,345,1
SESSQUFD0TYQYM,C01549,2024-10-31,Social,Social,,Tablet,1,282,1
SESSFBDAA5LV02,,2024-04-18,Direct,Direct,,Desktop,5,535,0
SESSRNIP6ZZILZ,C05987,2024-11-19,Referral,Referral,,Mobile,2,136,0
SESSTT04018D0T,C04052,2024-07-24,Direct,Direct,,Desktop,5,180,0
SESS0E3T1GB056,,2024-08-21,Social,Social,CAM0057,Desktop,8,5,1
SESS19R0MDBWNM,,2025-04-02,Paid Search,CPC,CAM0001,Mobile,1,157,1
SESSPBLDMM2S3K,C01611,2024-07-05,Organic,SEO,CAM0031,Mobile,2,177,0
SESSB1OAUXKBCW,C03488,2025-04-26,Organic,SEO,CAM0096,Mobile,3,236,0
SESSC4LC98L8HV,C01552,2025-02-10,Referral,Referral,,Mobile,5,152,0
SESSJ89F2IKRFK,,2025-05-23,Direct,Direct,,Desktop,2,158,0
SESS7REIDMMYIN,C01289,2025-06-03,Social,Social,,Mobile,3,249,0
SESSIQ6J9N0LXI,,2024-02-22,Organic,SEO,CAM0031,Desktop,1,356,1
SESSOQAEFKGY80,,2025-02-01,Affiliate,Affiliate,CAM0069,Desktop,1,191,1
SESS52UMKN5SNQ,,2024-07-17,Organic,SEO,,Mobile,1,5,1
SESS02WTWPXWVY,,2025-01-25,Referral,Referral,,Mobile,1,101,1
SESS3OIPINW50J,,2025-05-12,Organic,SEO,,Desktop,1,294,1
SESSQ6ZJG4INNG,,2024-06-20,Paid Search,CPC,CAM0096,Mobile,2,99,0
SESSD03NC71S8V,C07668,2024-03-26,Paid Search,CPC,,Desktop,14,335,0
SESSSTZ9UH35RW,,2025-07-11,Social,Social,,Tablet,4,228,0
SESS33IYBQ82TA,,2024-07-04,Paid Search,CPC,,Mobile,1,251,1
SESS1AOIWNZGYI,C06560,2024-06-04,Organic,SEO,,Mobile,1,202,1
SESSQHH54ASTLN,,2025-05-07,Organic,SEO,,Mobile,3,5,1
SESSMPCFLJYIFX,C07904,2025-06-04,Direct,Direct,,Desktop,1,130,1
SESSVWQ16IMEAD,,2024-05-09,Paid Search,CPC,CAM0066,Mobile,6,120,0
SESSLGCF814FCS,C01905,2024-03-21,Paid Search,CPC,CAM0091,Mobile,1,151,1
SESSA4L665NRHA,,2025-01-18,Organic,SEO,,Mobile,6,263,0
SESS1DW3S5X9IW,C05645,2024-10-21,Referral,Referral,,Tablet,4,285,0
SESS6F6JXEAH26,C01516,2024-09-25,Direct,Direct,,Desktop,1,98,1
SESSGI0HRVQFF3,C06751,2025-07-15,Referral,Referral,,Desktop,2,161,0
SESSR2V9L2FS7I,,2025-06-18,Organic,SEO,,Mobile,3,5,1
SESSRCDW4MLGJP,C06848,2025-01-12,Referral,Referral,,Desktop,1,145,1
SESSEGSVLYEI74,C04257,2025-01-10,Display,Display,CAM0060,Mobile,1,5,1
SESSLY5I6B8DGH,C05516,2024-03-28,Social,Social,CAM0027,Tablet,1,60,1
SESS1G4XT1FH8G,,2024-04-20,Organic,SEO,,Mobile,2,33,0
SESS3Z646LD3QV,C00984,2025-08-06,Direct,Direct,,Mobile,4,56,0
SESS0J6X0T5KU0,C06314,2024-06-02,Paid Search,CPC,,Mobile,2,302,0
SESSF94G6UGKHO,,2025-04-07,Direct,Direct,,Mobile,3,170,0
SESSZHR2HZRFDQ,,2025-07-22,Organic,SEO,CAM0071,Mobile,1,252,1
SESSZVO9F1HXFV,C00611,2024-06-04,Social,Social,,Mobile,1,168,1
SESSYEWVLP0HNK,C06603,2024-11-13,Paid Search,CPC,CAM0006,Mobile,10,73,0
SESSY8LOYY4IXI,C07573,2025-07-12,Social,Social,CAM0072,Mobile,2,207,0
SESSONGJWG5E2U,,2024-08-25,Direct,Direct,,Mobile,2,341,0
SESSCT54N0OQQ8,,2024-11-29,Paid Search,CPC,,Desktop,7,37,0
SESSATYR9SJYZS,C07719,2024-04-15,Organic,SEO,,Mobile,10,231,0
SESS1XP99W3BHU,,2025-04-26,Organic,SEO,,Desktop,12,200,0
SESSB20YZQWJ1H,,2025-01-16,Direct,Direct,,Mobile,3,125,0
SESSDLGSXYC7VZ,,2024-09-17,Social,Social,,Mobile,6,129,0
SESSH1VEMADUKQ,,2024-10-19,Paid Search,CPC,,Desktop,8,433,0
SESSDI2AIIBJGV,,2024-11-30,Paid Search,CPC,CAM0081,Mobile,1,201,1
SESSHR1Y3UKTNI,C01366,2025-04-20,Social,Social,,Mobile,6,129,0
SESS8I3V9VIQA0,,2024-08-12,Organic,SEO,,Mobile,2,5,1
SESSELY5NTAN4L,,2025-07-08,Affiliate,Affiliate,,Tablet,3,295,0
SESS4E4EQL5HOU,C05084,2025-03-29,Social,Social,,Mobile,1,83,1
SESSDVUB4Y3LYI,,2024-10-22,Social,Social,CAM0067,Mobile,1,465,1
SESS0700V20W4E,,2025-07-28,Organic,SEO,CAM0051,Mobile,10,12,1
SESSBVKX78QHQM,C06181,2025-04-07,Social,Social,CAM0027,Desktop,6,53,0
SESSDOPVK64FFP,,2024-08-01,Organic,SEO,,Mobile,1,272,1
SESS04UF84X0U9,,2025-08-07,Paid Search,CPC,CAM0096,Tablet,1,76,1
SESSG6FS7T6OQ4,C07003,2024-06-06,Paid Search,CPC,,Mobile,2,133,0
SESSFP7S4WRARN,,2024-09-28,Paid Search,CPC,,Tablet,9,308,0
SESSDHB7KM0LL6,,2024-08-25,Direct,Direct,,Mobile,1,5,1
SESSVX8SJ26M1U,,2024-10-29,Organic,SEO,,Mobile,1,161,1
SESSCOFKIR00N6,,2025-06-04,Organic,SEO,,Desktop,5,205,0
SESSZ8KLK1ZKVO,,2024-11-16,Organic,SEO,CAM0036,Tablet,1,98,1
SESSNHMC6AHM3J,,2024-02-28,Direct,Direct,,Desktop,3,178,0
SESSTYJSW788A8,,2024-12-23,Organic,SEO,CAM0006,Desktop,8,5,1
SESSFMXXCNGCGB,,2024-09-07,Display,Display,,Desktop,10,371,0
SESSUK7ZDUQ0BC,C01239,2025-03-11,Affiliate,Affiliate,CAM0044,Mobile,1,228,1
SESSFMKLSJ0VX9,,2024-05-25,Display,Display,CAM0050,Mobile,1,5,1
SESS5OJ4OM92J0,C04256,2024-12-17,Display,Display,,Mobile,4,136,0
SESSZKUDQZZ0LQ,C06604,2025-07-23,Organic,SEO,CAM0096,Mobile,3,303,0
SESSX6JUY6B2ES,C03502,2024-09-01,Social,Social,,Mobile,1,42,1
SESSFSLIWXODR5,,2025-07-13,Paid Search,CPC,,Desktop,1,158,1
SESSL4U5W2EZ0O,C06329,2024-10-27,Direct,Direct,,Desktop,5,24,0
SESSOSS9L015NW,,2025-03-13,Paid Search,CPC,CAM0016,Mobile,1,199,1
SESS5FTZ1GHTH3,,2024-04-09,Paid Search,CPC,CAM0031,Mobile,9,215,0
SESS29XBQO6N6K,,2025-04-24,Email,Email,CAM0073,Mobile,5,108,0
SESS79P7ZD9YEX,,2025-02-18,Paid Search,CPC,,Desktop,4,213,0
SESSBCYXV7XLPX,,2024-06-13,Direct,Direct,,Mobile,1,265,1
SESSL0AS61E78K,C00381,2024-10-28,Social,Social,,Desktop,7,174,0
SESSFH7NPZK4G0,C05280,2024-04-30,Social,Social,CAM0002,Desktop,6,156,0
SESSM2JOV4BL6N,,2024-03-28,Organic,SEO,,Tablet,7,344,0
SESSSHRC2VZO8B,,2024-08-04,Organic,SEO,CAM0021,Tablet,2,200,0
SESSXCFIV6GQK4,,2025-07-26,Email,Email,,Desktop,1,260,1
SESS5YH0JCKMD5,,2024-06-27,Organic,SEO,,Desktop,1,167,1
SESSJ65V4XNG87,C02099,2024-06-11,Organic,SEO,CAM0001,Mobile,1,188,1
SESSUNYQTB0KYC,,2025-08-15,Organic,SEO,,Mobile,1,243,1
SESS3HYJ6KDNGM,,2024-06-18,Affiliate,Affiliate,CAM0054,Mobile,1,236,1
SESSR6KSWGZQ89,C01620,2024-10-27,Organic,SEO,,Desktop,10,278,0
SESSHQO6EBWBFZ,,2025-01-08,Organic,SEO,CAM0041,Desktop,9,338,0
SESS154JWHYX8A,,2024-07-21,Organic,SEO,,Desktop,9,279,0
SESSBFINO8SKPC,C07617,2024-02-16,Organic,SEO,,Desktop,1,186,1
SESSJ3HLFTVXBD,,2025-04-07,Paid Search,CPC,,Desktop,5,393,0
SESS85XN5APRM5,,2025-02-11,Affiliate,Affiliate,CAM0059,Tablet,4,79,0
SESSEQ2ZXLHVSY,,2024-07-12,Paid Search,CPC,CAM0021,Desktop,4,5,1
SESSLWV2YQL1ZF,,2025-03-02,Organic,SEO,,Mobile,1,165,1
SESSYL3F67UN3O,,2024-11-12,Direct,Direct,,Desktop,2,5,1
SESSRJS7VRJ0A2,C01276,2025-04-23,Paid Search,CPC,CAM0011,Mobile,4,54,0
SESSI2I58CJ0L4,,2025-02-24,Organic,SEO,,Mobile,2,147,0
SESS1ZD65GTAH1,,2024-09-25,Direct,Direct,,Mobile,8,267,0
SESSWGC64XWGFZ,C03141,2025-04-25,Organic,SEO,,Mobile,1,65,1
SESSTMVCBX3808,C02775,2024-09-19,Organic,SEO,CAM0056,Mobile,1,166,1
SESS9NB70BNZRC,C03604,2025-03-01,Social,Social,CAM0082,Desktop,6,185,0
SESSJEBZTQGTGC,,2024-06-14,Organic,SEO,,Mobile,7,292,0
SESSF4SXI1FEXI,C07689,2025-03-03,Organic,SEO,CAM0016,Mobile,1,5,1
SESS995QLIZTX4,C07530,2025-01-31,Paid Search,CPC,CAM0031,Desktop,1,230,1
SESSHE6FW3CQWQ,,2024-08-03,Paid Search,CPC,,Mobile,7,292,0
SESSJADR95BU42,,2024-04-16,Display,Display,,Desktop,2,196,0
SESS36CEQ0CI0X,C07543,2024-04-07,Social,Social,,Desktop,1,228,1
SESSHM8H1ODD0C,,2025-04-26,Organic,SEO,CAM0081,Mobile,1,119,1
SESSWVV6SF9USU,,2025-05-13,Organic,SEO,CAM0031,Mobile,1,207,1
SESSPWQ7X7VE87,,2024-08-17,Social,Social,,Desktop,10,136,0
SESSUJX3XHL65F,,2024-09-13,Direct,Direct,,Mobile,1,86,1
SESS2WWD4NP75U,,2024-02-12,Paid Search,CPC,,Mobile,1,305,1
SESSJJX5FC2BQ3,,2024-08-29,Referral,Referral,,Mobile,1,5,1
SESSNJDLOVQNZ7,C02980,2025-07-07,Affiliate,Affiliate,,Tablet,1,157,1
SESSXL3YROBQ4V,C00955,2024-04-04,Social,Social,CAM0002,Desktop,5,227,0
SESS9E66A28INR,,2024-07-06,Paid Search,CPC,CAM0066,Mobile,3,238,0
SESSQRS9Q253KM,,2025-01-19,Direct,Direct,,Desktop,1,137,1
SESSZUZYOJLM14,C02563,2025-02-03,Direct,Direct,,Desktop,3,340,0
SESSHG46WQB9GF,C06583,2025-05-20,Organic,SEO,,Mobile,7,5,1
SESSEDH60IF0NQ,,2024-06-15,Paid Search,CPC,,Mobile,1,21,1
SESS5208VFTWOK,,2024-05-04,Paid Search,CPC,,Mobile,1,148,1
SESSSZMSD1JSSW,,2024-03-27,Affiliate,Affiliate,CAM0049,Desktop,3,199,0
SESS48GMCYMHF4,C00481,2025-05-03,Organic,SEO,CAM0056,Mobile,1,164,1
SESSQU3VMURO5X,,2024-08-13,Affiliate,Affiliate,,Mobile,1,129,1
SESS014DEZ9AX5,C00787,2024-12-10,Social,Social,,Mobile,5,209,0
SESSWL3WZSAEF4,,2025-06-01,Organic,SEO,CAM0006,Mobile,3,173,0
SESSK6P95QG7KS,C00048,2024-01-31,Referral,Referral,,Mobile,2,139,0
SESS5E8E9KCVXY,C06540,2024-10-22,Organic,SEO,CAM0026,Desktop,1,279,1
SESSX71VV4ZW2I,,2025-02-17,Organic,SEO,CAM0066,Mobile,3,289,0
SESSWKUEU38CY1,C05529,2024-05-14,Direct,Direct,,Desktop,1,332,1
SESSR75UYUUYOQ,,2025-06-08,Referral,Referral,,Desktop,2,254,0
SESSVQW51VHHQH,C07921,2024-01-04,Organic,SEO,,Mobile,1,619,1
SESSVG2RT8K7YG,C07181,2024-06-26,Affiliate,Affiliate,,Mobile,9,5,1
SESS9NXZCFLYSR,C06875,2024-09-15,Organic,SEO,,Desktop,1,5,1
SESSOEVUTTNFQK,C01317,2024-03-05,Paid Search,CPC,,Mobile,1,5,1
SESS47ABPETPLA,,2024-12-28,Organic,SEO,,Desktop,2,114,0
SESSPDZHMW0YMB,,2024-01-17,Organic,SEO,,Desktop,8,117,0
SESSPM90Q30997,C02158,2024-07-18,Email,Email,CAM0053,Desktop,5,104,0
SESS0C5GBW3OZ4,,2025-06-27,Email,Email,,Desktop,1,287,1
SESSRFZLSWMSOK,C05756,2024-07-30,Social,Social,,Tablet,9,146,0
SESS0AQ126LUN8,,2025-03-10,Affiliate,Affiliate,,Tablet,1,5,1
SESS9KH810EC8O,C01709,2024-09-29,Paid Search,CPC,CAM0066,Mobile,2,5,1
SESSIA1DO2K960,C06207,2024-10-16,Direct,Direct,,Mobile,1,130,1
SESSV0KJEYIJPW,,2025-04-27,Organic,SEO,CAM0011,Mobile,1,345,1
SESSIZHU5S5ILV,C04964,2024-08-21,Paid Search,CPC,,Mobile,3,172,0
SESS8IW47DBF92,,2025-02-11,Paid Search,CPC,,Mobile,4,238,0
SESSDL8PEP3952,,2024-05-25,Direct,Direct,,Tablet,3,181,0
SESS9FNOMFWE9O,,2025-07-15,Organic,SEO,,Desktop,1,509,1
SESSO7L0FOC7N5,,2025-03-05,Display,Display,,Mobile,3,116,0
SESSJ9IVGUA09M,C01554,2025-03-07,Direct,Direct,,Desktop,3,55,0
SESSOVC3NMMWC4,,2025-06-28,Paid Search,CPC,,Tablet,2,116,0
SESSHJGYWE14YQ,,2025-05-11,Organic,SEO,,Mobile,22,71,0
SESSTZJT0ZK6DU,,2024-03-29,Social,Social,,Tablet,8,98,0
SESSAAMPV0BN8F,C01906,2025-02-14,Social,Social,,Mobile,6,5,1
SESS19D8JOBQ6S,,2024-08-28,Social,Social,,Mobile,1,190,1
SESS0K7E64WWUM,,2024-08-10,Social,Social,,Tablet,4,200,0
SESSWFBJCDGYAL,C03104,2025-04-12,Paid Search,CPC,CAM0011,Desktop,9,71,0
SESSSGZLIWEHOQ,C00983,2025-07-22,Direct,Direct,,Mobile,5,134,0
SESSM588MXRHUB,C03221,2024-11-17,Organic,SEO,,Mobile,1,223,1
SESSP6ADBCBCJC,,2025-01-09,Social,Social,CAM0047,Mobile,2,198,0
SESS0J529FMW27,C00470,2024-04-21,Paid Search,CPC,,Mobile,13,179,0
SESSCAYIYC4OSL,C00903,2025-06-10,Email,Email,,Mobile,1,235,1
SESSJ3B7YRPZAA,C02730,2025-02-15,Social,Social,,Mobile,1,309,1
SESSORLPRI8ONF,C05256,2024-09-25,Referral,Referral,,Desktop,9,268,0
SESSMTTCSOBPCF,C05116,2024-09-08,Affiliate,Affiliate,CAM0039,Mobile,1,314,1
SESSFLGBHIAQX4,,2025-01-08,Organic,SEO,,Mobile,3,119,0
SESSHRCE7AC08E,,2025-03-25,Paid Search,CPC,,Mobile,3,405,0
SESS17HDMFXCY9,C04944,2025-06-20,Email,Email,,Mobile,1,180,1
SESSPBRZ1IAID6,C07892,2025-01-02,Referral,Referral,,Mobile,1,197,1
SESSMHBMLS3A8V,,2024-09-11,Organic,SEO,CAM0096,Mobile,1,278,1
SESS8OSKT3B6UZ,C05783,2025-04-07,Paid Search,CPC,,Mobile,7,84,0
SESSSN67A6SPQB,C05303,2024-09-24,Organic,SEO,CAM0096,Desktop,4,102,0
SESSH44N4W7F8T,,2024-05-05,Email,Email,CAM0013,Desktop,3,103,0
SESSKPLVHQ3K81,,2025-01-27,Organic,SEO,,Tablet,18,404,0
SESSGQR3J9CC8F,,2024-11-29,Organic,SEO,,Mobile,4,276,0
