order_id,customer_id,order_date,channel,device,campaign_id,delivery_days,status,ship_state,ship_city
O004513,C04108,2024-02-17,Mobile App,Tablet,,5,Completed,Karnataka,Bhubaneswar
O004514,C01503,2024-07-03,Marketplace,Desktop,,2,Completed,Tamil Nadu,Bengaluru
O004515,C07883,2025-05-05,Mobile App,Desktop,,4,Completed,Kerala,Hyderabad
O004516,C02960,2024-09-29,Website,Mobile,,2,Completed,Karnataka,Jaipur
O004517,C00734,2025-06-10,Website,Desktop,CAM0086,3,Completed,Odisha,Kolkata
O004518,C00661,2024-05-07,Mobile App,Desktop,,5,Completed,Uttar Pradesh,Coimbatore
O004519,C00314,2024-07-28,Website,Mobile,CAM0031,4,Completed,Maharashtra,Chennai
O004520,C00309,2024-05-21,Website,Mobile,,3,Completed,Tamil Nadu,Bengaluru
O004521,C07629,2024-06-21,Website,Desktop,,4,Completed,Punjab,Surat
O004522,C07120,2025-03-22,Marketplace,Mobile,,4,Completed,Madhya Pradesh,Patna
O004523,C07018,2024-04-28,Website,Desktop,CAM0017,4,Completed,West Bengal,Pune
O004524,C04059,2024-01-11,Website,Mobile,,6,Completed,West Bengal,Jaipur
O004525,C02848,2024-10-30,Website,Desktop,,2,Completed,Rajasthan,Ahmedabad
O004526,C01084,2024-06-02,Marketplace,Mobile,CAM0028,2,Completed,Karnataka,Kolkata
O004527,C04628,2024-11-18,Website,Mobile,,7,Completed,Kerala,Bhubaneswar
O004528,C02542,2025-06-20,Website,Desktop,CAM0087,5,Completed,Delhi,Indore
O004529,C01168,2025-03-20,Website,Mobile,,3,Completed,Punjab,Lucknow
O004530,C04565,2024-12-07,Marketplace,Desktop,CAM0058,5,Completed,Uttar Pradesh,Jaipur
O004531,C04775,2024-08-08,Website,Mobile,,3,Completed,Odisha,Chandigarh
O004532,C05039,2024-04-19,Mobile App,Desktop,,2,Completed,Gujarat,Patna
O004533,C01501,2025-02-13,Mobile App,Desktop,CAM0066,4,Completed,Rajasthan,Bengaluru
O004534,C05027,2025-02-21,Mobile App,Mobile,CAM0066,3,Completed,Rajasthan,New Delhi
O004535,C07577,2025-05-19,Marketplace,Mobile,,2,Completed,Madhya Pradesh,Bengaluru
O004536,C03128,2024-02-09,Mobile App,Mobile,CAM0006,5,Completed,Gujarat,Chandigarh
O004537,C00981,2025-05-23,Website,Mobile,,3,Shipped,Kerala,Kochi
O004538,C00744,2025-04-03,Mobile App,Mobile,,5,Cancelled,Rajasthan,Indore
O004539,C02224,2024-09-19,Website,Tablet,CAM0043,4,Completed,Bihar,Kolkata
O004540,C00446,2024-04-27,Mobile App,Mobile,CAM0017,4,Returned,Madhya Pradesh,Patna
O004541,C03644,2025-03-25,Website,Mobile,,5,Completed,Rajasthan,Pune
O004542,C02130,2025-02-17,Mobile App,Mobile,,3,Shipped,Karnataka,Kochi
O004543,C04361,2025-06-09,Website,Desktop,,2,Completed,Telangana,Chandigarh
O004544,C02910,2025-04-05,Website,Desktop,CAM0077,3,Completed,Bihar,Bhubaneswar
O004545,C01288,2024-04-27,Marketplace,Mobile,,5,Completed,Delhi,Vadodara
O004546,C03676,2024-08-04,Website,Tablet,,3,Completed,Delhi,Chennai
O004547,C04005,2024-03-17,Website,Desktop,,1,Completed,West Bengal,Lucknow
O004548,C02895,2025-02-24,Mobile App,Mobile,CAM0066,2,Completed,Haryana,Vadodara
O004549,C01923,2024-06-20,Mobile App,Mobile,CAM0029,2,Returned,Karnataka,Surat
O004550,C02850,2025-01-24,Marketplace,Tablet,,4,Shipped,Haryana,Kochi
O004551,C03556,2024-01-26,Mobile App,Desktop,,3,Completed,Telangana,Patna
O004552,C07965,2024-05-07,Website,Mobile,,3,Completed,Odisha,Coimbatore
O004553,C07377,2025-01-08,Mobile App,Desktop,,2,Cancelled,Kerala,Coimbatore
O004554,C07475,2024-01-24,Mobile App,Mobile,,3,Completed,Rajasthan,Jaipur
O004555,C03247,2025-04-14,Website,Desktop,CAM0079,3,Completed,Haryana,Mumbai
O004556,C04079,2025-02-26,Website,Desktop,,3,Completed,Punjab,Gurugram
O004557,C02885,2024-06-25,Mobile App,Desktop,,5,Completed,Uttar Pradesh,Mysuru
O004558,C04377,2025-06-21,Website,Mobile,CAM0086,3,Completed,West Bengal,Coimbatore
O004559,C07600,2024-09-22,Mobile App,Mobile,,5,Completed,Maharashtra,Mumbai
O004560,C06122,2025-07-23,Website,Mobile,,4,Completed,Bihar,Ahmedabad
O004561,C03796,2024-09-26,Marketplace,Mobile,,3,Completed,Gujarat,Kolkata
O004562,C00391,2024-11-24,Website,Tablet,,2,Completed,Maharashtra,Hyderabad
O004563,C00601,2025-03-30,Marketplace,Mobile,,5,Completed,Madhya Pradesh,Ahmedabad
O004564,C01728,2024-10-21,Website,Mobile,,3,Completed,West Bengal,Patna
O004565,C02638,2024-05-01,Website,Desktop,CAM0017,2,Completed,Tamil Nadu,Kochi
O004566,C05238,2024-06-07,Website,Mobile,,3,Completed,Telangana,Pune
O004567,C00173,2024-06-26,Mobile App,Tablet,,4,Completed,Punjab,Mysuru
O004568,C06986,2024-11-23,Website,Desktop,,3,Completed,Odisha,Mumbai
O004569,C06512,2024-11-02,Website,Mobile,,4,Completed,Kerala,Mumbai
O004570,C02861,2024-03-29,Mobile App,Mobile,,4,Completed,Madhya Pradesh,Kochi
O004571,C00808,2024-02-07,Mobile App,Mobile,CAM0008,4,Shipped,Uttar Pradesh,Mumbai
O004572,C04615,2025-08-13,Website,Desktop,,4,Completed,Telangana,Bengaluru
O004573,C01690,2024-12-11,Mobile App,Mobile,,4,Completed,Bihar,Chennai
O004574,C00288,2024-09-08,Website,Desktop,,2,Completed,Punjab,Indore
O004575,C04653,2024-05-28,Website,Tablet,,3,Completed,West Bengal,New Delhi
O004576,C01800,2024-01-16,Marketplace,Desktop,CAM0003,4,Completed,Bihar,Kochi
O004577,C02330,2025-01-01,Website,Mobile,,4,Completed,Madhya Pradesh,Bhubaneswar
O004578,C01423,2024-04-27,Mobile App,Mobile,,3,Completed,Punjab,Bengaluru
O004579,C05502,2024-11-12,Website,Mobile,CAM0054,3,Completed,Karnataka,Bengaluru
O004580,C03311,2024-10-14,Mobile App,Mobile,,5,Completed,Maharashtra,Surat
O004581,C01927,2024-12-16,Website,Mobile,,1,Completed,Kerala,Mumbai
O004582,C07068,2024-10-23,Mobile App,Mobile,CAM0050,5,Completed,Odisha,Mumbai
O004583,C00670,2024-07-12,Mobile App,Mobile,,2,Completed,Rajasthan,Kolkata
O004584,C00252,2025-01-26,Marketplace,Mobile,CAM0061,4,Completed,Uttar Pradesh,Mysuru
O004585,C01081,2025-03-18,Mobile App,Tablet,CAM0072,4,Completed,Gujarat,Lucknow
O004586,C04487,2024-10-07,Marketplace,Desktop,CAM0046,6,Completed,West Bengal,Bhubaneswar
O004587,C02997,2024-10-27,Mobile App,Mobile,,3,Completed,Odisha,Jaipur
O004588,C01116,2025-03-01,Website,Mobile,,2,Completed,Kerala,Indore
O004589,C03953,2024-09-06,Website,Mobile,CAM0045,4,Completed,Haryana,Pune
O004590,C07635,2025-05-29,Website,Mobile,CAM0081,5,Completed,Telangana,Jaipur
O004591,C01099,2025-02-09,Website,Desktop,,4,Completed,Bihar,Chandigarh
O004592,C07520,2024-08-31,Website,Mobile,,5,Completed,Punjab,Surat
O004593,C04484,2025-01-01,Website,Mobile,,2,Completed,Delhi,Surat
O004594,C05380,2024-04-29,Mobile App,Mobile,,5,Completed,Kerala,Mumbai
O004595,C04151,2025-03-15,Website,Desktop,,4,Completed,Uttar Pradesh,Vadodara
O004596,C05688,2025-05-18,Website,Mobile,,4,Completed,Telangana,New Delhi
O004597,C01534,2025-08-04,Website,Mobile,,3,Completed,Delhi,New Delhi
O004598,C04286,2025-03-08,Mobile App,Mobile,CAM0072,5,Completed,Madhya Pradesh,Mysuru
O004599,C01716,2024-07-01,Mobile App,Desktop,CAM0026,4,Completed,Gujarat,Surat
O004600,C06648,2025-04-05,Website,Desktop,,3,Completed,West Bengal,Pune
O004601,C06408,2024-04-27,Website,Tablet,,1,Completed,Maharashtra,Mysuru
O004602,C02467,2024-01-31,Website,Mobile,CAM0003,4,Completed,Delhi,Hyderabad
O004603,C04333,2024-05-28,Marketplace,Mobile,CAM0023,4,Shipped,Maharashtra,Kolkata
O004604,C05724,2025-06-11,Mobile App,Tablet,,3,Completed,Karnataka,Gurugram
O004605,C05491,2024-09-29,Website,Mobile,,2,Completed,Telangana,Hyderabad
O004606,C03909,2025-01-19,Mobile App,Mobile,,4,Completed,Odisha,Coimbatore
O004607,C06973,2024-04-11,Mobile App,Mobile,,2,Shipped,Kerala,Lucknow
O004608,C07910,2024-03-12,Website,Desktop,,3,Completed,Kerala,Ahmedabad
O004609,C00102,2025-02-11,Mobile App,Tablet,CAM0066,4,Completed,Gujarat,Chennai
O004610,C02139,2024-12-12,Mobile App,Tablet,CAM0060,4,Completed,Maharashtra,Chennai
O004611,C00176,2025-01-01,Mobile App,Tablet,,3,Completed,Odisha,Surat
O004612,C00521,2025-07-02,Website,Mobile,,3,Completed,Kerala,Mumbai
O004613,C06535,2024-10-17,Mobile App,Desktop,,1,Completed,Delhi,Gurugram
O004614,C04099,2025-02-25,Website,Tablet,,2,Shipped,Madhya Pradesh,Indore
O004615,C07405,2024-06-29,Mobile App,Desktop,,4,Completed,Bihar,Bengaluru
O004616,C05253,2024-04-23,Website,Mobile,,3,Completed,Madhya Pradesh,Indore
O004617,C01241,2024-08-25,Mobile App,Mobile,,5,Completed,Tamil Nadu,Surat
O004618,C00346,2024-04-03,Website,Tablet,CAM0016,4,Completed,Telangana,Chennai
O004619,C02286,2024-09-16,Website,Mobile,,3,Completed,Bihar,Ahmedabad
O004620,C02876,2024-04-16,Website,Desktop,,4,Completed,Gujarat,Surat
O004621,C04900,2024-08-31,Marketplace,Mobile,,3,Completed,Rajasthan,Vadodara
O004622,C03823,2025-02-26,Website,Mobile,,3,Completed,Madhya Pradesh,Surat
O004623,C03444,2024-11-30,Website,Mobile,,7,Completed,Karnataka,Jaipur
O004624,C07776,2024-01-23,Website,Mobile,,4,Completed,Punjab,Hyderabad
O004625,C07054,2024-09-27,Mobile App,Mobile,,5,Shipped,Delhi,Coimbatore
O004626,C07632,2024-05-19,Website,Mobile,CAM0022,4,Completed,Uttar Pradesh,Bhubaneswar
O004627,C01326,2025-04-10,Website,Mobile,CAM0076,4,Completed,Kerala,Patna
O004628,C05036,2025-03-29,Website,Mobile,,4,Completed,Rajasthan,Chandigarh
O004629,C01426,2025-01-18,Mobile App,Mobile,CAM0063,2,Completed,Bihar,Patna
O004630,C01173,2025-01-11,Website,Mobile,CAM0064,5,Completed,Karnataka,Chandigarh
O004631,C04297,2025-03-13,Mobile App,Tablet,,3,Completed,Bihar,Ahmedabad
O004632,C00533,2025-02-25,Marketplace,Desktop,,2,Completed,Bihar,Mysuru
O004633,C06916,2024-06-04,Mobile App,Desktop,CAM0030,1,Completed,Madhya Pradesh,Kochi
O004634,C06775,2024-11-30,Mobile App,Mobile,,4,Completed,Odisha,Chennai
O004635,C05658,2025-06-14,Website,Tablet,,2,Completed,Odisha,Kolkata
O004636,C05606,2025-08-03,Mobile App,Mobile,,4,Completed,Punjab,Indore
O004637,C03864,2024-05-11,Website,Desktop,CAM0025,6,Completed,Karnataka,Kolkata
O004638,C00772,2025-05-15,Website,Mobile,,3,Completed,Madhya Pradesh,Vadodara
O004639,C05016,2025-06-05,Marketplace,Desktop,CAM0090,4,Shipped,Bihar,Pune
O004640,C00125,2024-05-19,Mobile App,Mobile,,6,Completed,Uttar Pradesh,Kolkata
O004641,C05943,2024-05-14,Mobile App,Mobile,CAM0025,4,Completed,Uttar Pradesh,Bhubaneswar
O004642,C00822,2025-02-10,Website,Mobile,CAM0070,2,Completed,Telangana,Indore
O004643,C04428,2024-04-03,Mobile App,Mobile,CAM0016,4,Completed,Kerala,Kolkata
O004644,C04704,2024-08-28,Website,Tablet,,4,Completed,Karnataka,Mysuru
O004645,C00489,2024-06-13,Mobile App,Mobile,,4,Completed,Maharashtra,Mysuru
O004646,C04310,2024-11-20,Website,Mobile,,3,Completed,Delhi,Patna
O004647,C03568,2024-08-05,Website,Mobile,,1,Completed,Delhi,Ahmedabad
O004648,C01967,2024-08-18,Mobile App,Mobile,,3,Completed,Haryana,Surat
O004649,C04049,2025-08-04,Marketplace,Mobile,,1,Completed,Kerala,Kolkata
O004650,C06297,2025-08-08,Mobile App,Desktop,CAM0096,3,Completed,Kerala,Vadodara
O004651,C06658,2024-06-27,Mobile App,Desktop,,3,Completed,Bihar,Bhubaneswar
O004652,C06905,2024-03-20,Mobile App,Mobile,,2,Completed,Haryana,Bengaluru
O004653,C03696,2024-12-19,Mobile App,Tablet,,3,Completed,Tamil Nadu,Chandigarh
O004654,C00715,2024-06-09,Marketplace,Mobile,CAM0030,4,Completed,Punjab,Chandigarh
O004655,C03977,2025-03-02,Website,Desktop,CAM0073,3,Completed,Delhi,Mysuru
O004656,C03650,2025-02-06,Website,Desktop,CAM0068,3,Shipped,Tamil Nadu,Bengaluru
O004657,C07231,2024-02-01,Website,Mobile,,4,Completed,Rajasthan,New Delhi
O004658,C05683,2024-04-30,Website,Desktop,,6,Completed,Gujarat,Indore
O004659,C05512,2025-05-29,Website,Tablet,,6,Completed,Uttar Pradesh,Chennai
O004660,C02820,2025-01-19,Mobile App,Mobile,,5,Completed,Uttar Pradesh,Kochi
O004661,C00268,2025-02-28,Marketplace,Mobile,,2,Completed,Maharashtra,Jaipur
O004662,C04868,2025-04-20,Website,Tablet,,5,Completed,Delhi,New Delhi
O004663,C06431,2025-07-13,Mobile App,Mobile,,3,Completed,Maharashtra,Pune
O004664,C01440,2024-06-15,Website,Mobile,CAM0027,5,Completed,Uttar Pradesh,Patna
O004665,C06816,2025-01-23,Mobile App,Mobile,CAM0062,3,Completed,Karnataka,Kochi
O004666,C00556,2024-11-28,Mobile App,Mobile,,5,Shipped,Rajasthan,Bhubaneswar
O004667,C01079,2025-06-06,Mobile App,Mobile,CAM0088,3,Completed,West Bengal,Bhubaneswar
O004668,C05133,2025-04-15,Website,Mobile,,4,Completed,Rajasthan,Chennai
O004669,C01333,2025-06-07,Website,Mobile,,4,Completed,Madhya Pradesh,Hyderabad
O004670,C00162,2024-02-22,Website,Mobile,,4,Completed,Haryana,Coimbatore
O004671,C05983,2025-07-20,Mobile App,Mobile,,3,Completed,Uttar Pradesh,Vadodara
O004672,C07614,2024-01-21,Website,Desktop,,2,Completed,Tamil Nadu,Mumbai
O004673,C07568,2024-01-19,Website,Tablet,CAM0003,4,Cancelled,Bihar,Jaipur
O004674,C00308,2025-03-31,Website,Mobile,,4,Completed,Karnataka,Hyderabad
O004675,C01781,2024-11-17,Mobile App,Mobile,,2,Completed,Uttar Pradesh,Bhubaneswar
O004676,C01104,2025-03-08,Marketplace,Mobile,,5,Completed,Gujarat,Bhubaneswar
O004677,C02092,2024-02-28,Website,Desktop,,4,Completed,Telangana,Mumbai
O004678,C05591,2024-05-30,Website,Mobile,CAM0023,4,Completed,Gujarat,Mysuru
O004679,C02704,2025-03-15,Website,Mobile,,4,Returned,Madhya Pradesh,Ahmedabad
O004680,C06134,2024-02-27,Website,Tablet,,6,Completed,Delhi,Bengaluru
O004681,C07140,2025-07-27,Mobile App,Mobile,,3,Shipped,Delhi,Patna
O004682,C04607,2024-10-19,Mobile App,Mobile,CAM0049,4,Completed,Karnataka,Chandigarh
O004683,C00469,2024-06-30,Website,Mobile,,5,Completed,Rajasthan,Pune
O004684,C05001,2024-03-18,Website,Mobile,CAM0013,3,Completed,Uttar Pradesh,Pune
O004685,C04810,2024-04-14,Marketplace,Mobile,,2,Shipped,Maharashtra,Vadodara
O004686,C00279,2024-09-17,Mobile App,Desktop,CAM0043,3,Completed,Bihar,Ahmedabad
O004687,C06204,2024-08-10,Mobile App,Desktop,CAM0039,2,Completed,Telangana,Vadodara
O004688,C04378,2025-04-28,Mobile App,Mobile,CAM0076,4,Completed,Rajasthan,Ahmedabad
O004689,C02286,2024-05-08,Mobile App,Mobile,CAM0025,4,Completed,West Bengal,Kochi
O004690,C06428,2024-11-14,Mobile App,Desktop,,6,Completed,Gujarat,Bhubaneswar
O004691,C02689,2025-05-23,Mobile App,Mobile,,1,Completed,Maharashtra,Kolkata
O004692,C03817,2024-01-20,Website,Mobile,CAM0002,3,Completed,Odisha,Chandigarh
O004693,C05722,2024-08-22,Website,Mobile,CAM0038,5,Completed,Telangana,Surat
O004694,C04793,2025-07-07,Website,Desktop,,2,Completed,Bihar,Patna
O004695,C00807,2024-12-15,Mobile App,Mobile,CAM0057,2,Completed,Rajasthan,Lucknow
O004696,C06382,2025-03-28,Mobile App,Mobile,,5,Shipped,Haryana,Gurugram
O004697,C07413,2025-08-08,Website,Desktop,,6,Completed,Maharashtra,Indore
O004698,C05578,2025-05-23,Website,Desktop,,4,Completed,Gujarat,Jaipur
O004699,C03406,2025-02-26,Website,Mobile,,2,Completed,Rajasthan,Gurugram
O004700,C00031,2024-07-08,Website,Mobile,,3,Completed,Punjab,Ahmedabad
O004701,C05984,2024-05-04,Website,Desktop,CAM0021,4,Completed,Gujarat,Bhubaneswar
O004702,C05685,2024-01-06,Mobile App,Mobile,CAM0001,5,Shipped,Haryana,Indore
O004703,C06990,2025-04-02,Marketplace,Mobile,,3,Completed,Punjab,Indore
O004704,C02936,2025-07-07,Marketplace,Mobile,CAM0094,5,Completed,Kerala,Mysuru
O004705,C01994,2025-07-23,Website,Desktop,CAM0095,4,Completed,Uttar Pradesh,Hyderabad
O004706,C07039,2025-06-05,Website,Desktop,,2,Completed,Bihar,Kochi
O004707,C06659,2024-03-29,Website,Mobile,,3,Completed,Tamil Nadu,Patna
O004708,C04443,2024-04-20,Website,Mobile,CAM0016,3,Completed,Kerala,Vadodara
O004709,C02045,2025-07-04,Marketplace,Desktop,,4,Shipped,Madhya Pradesh,Mumbai
O004710,C04033,2025-01-31,Mobile App,Desktop,CAM0061,5,Shipped,Haryana,New Delhi
O004711,C03510,2024-01-11,Marketplace,Mobile,,2,Completed,Bihar,Mysuru
O004712,C01395,2025-05-11,Mobile App,Mobile,CAM0081,1,Completed,Gujarat,New Delhi
O004713,C02676,2024-01-16,Mobile App,Desktop,CAM0003,2,Completed,Punjab,New Delhi
O004714,C06671,2024-02-02,Website,Desktop,,5,Completed,Bihar,New Delhi
O004715,C02317,2025-05-03,Marketplace,Mobile,,3,Completed,Gujarat,Patna
O004716,C06794,2024-07-06,Mobile App,Mobile,,3,Completed,Rajasthan,Jaipur
O004717,C01614,2025-07-24,Website,Mobile,,2,Shipped,Punjab,Jaipur
O004718,C00547,2025-04-02,Marketplace,Desktop,,5,Completed,Uttar Pradesh,Gurugram
O004719,C07522,2024-02-20,Website,Mobile,,1,Completed,Maharashtra,Kochi
O004720,C04819,2024-09-27,Marketplace,Tablet,,4,Completed,Rajasthan,Patna
O004721,C03947,2025-04-08,Website,Desktop,,1,Completed,Telangana,Patna
O004722,C00712,2024-02-12,Website,Desktop,,4,Completed,Rajasthan,Mumbai
O004723,C00529,2025-06-22,Mobile App,Mobile,,2,Completed,Kerala,Gurugram
O004724,C07218,2025-07-21,Website,Tablet,,3,Completed,Karnataka,Patna
O004725,C00871,2024-04-30,Mobile App,Mobile,CAM0017,3,Completed,Punjab,Coimbatore
O004726,C04830,2024-11-11,Website,Mobile,,3,Completed,Karnataka,Vadodara
O004727,C04690,2024-04-24,Website,Mobile,CAM0018,4,Completed,Uttar Pradesh,Kolkata
O004728,C07914,2025-03-29,Website,Mobile,,2,Shipped,Uttar Pradesh,Kolkata
O004729,C01159,2025-06-03,Website,Mobile,,6,Completed,Maharashtra,Surat
O004730,C05213,2024-12-02,Mobile App,Mobile,,2,Completed,Delhi,Lucknow
O004731,C07652,2024-08-27,Website,Mobile,CAM0040,3,Completed,West Bengal,Kochi
O004732,C05796,2025-01-20,Mobile App,Desktop,,2,Completed,Haryana,Mumbai
O004733,C01608,2024-05-24,Mobile App,Mobile,,5,Completed,Tamil Nadu,Pune
O004734,C04361,2025-01-11,Website,Desktop,,2,Completed,Gujarat,Mysuru
O004735,C05493,2024-01-04,Website,Mobile,,4,Completed,West Bengal,Mumbai
O004736,C04030,2024-11-23,Website,Tablet,CAM0051,2,Shipped,Delhi,Indore
O004737,C05670,2024-07-15,Website,Mobile,,5,Completed,Haryana,Gurugram
O004738,C04936,2025-01-23,Mobile App,Desktop,,3,Completed,West Bengal,Kolkata
O004739,C00417,2024-09-17,Website,Mobile,,3,Completed,Haryana,Jaipur
O004740,C03515,2024-04-03,Website,Mobile,,5,Completed,Bihar,Kolkata
O004741,C05113,2024-09-13,Marketplace,Mobile,,2,Completed,Punjab,Coimbatore
O004742,C01260,2024-05-15,Mobile App,Mobile,CAM0022,4,Completed,Madhya Pradesh,Hyderabad
O004743,C03584,2025-06-08,Marketplace,Desktop,CAM0088,3,Shipped,Delhi,Indore
O004744,C06791,2025-05-12,Website,Mobile,,3,Completed,Madhya Pradesh,Gurugram
O004745,C06471,2024-06-26,Mobile App,Mobile,,4,Completed,Tamil Nadu,Lucknow
O004746,C03213,2024-04-21,Website,Desktop,,3,Completed,Punjab,Kochi
O004747,C01480,2024-09-20,Website,Mobile,,3,Completed,Rajasthan,Mumbai
O004748,C04755,2025-02-17,Marketplace,Mobile,,2,Completed,Gujarat,Chennai
O004749,C00685,2025-01-03,Website,Mobile,,3,Cancelled,Gujarat,Kochi
O004750,C03464,2025-08-13,Marketplace,Desktop,,3,Completed,Haryana,Pune
O004751,C04259,2025-01-12,Website,Mobile,CAM0064,4,Completed,Bihar,Mysuru
O004752,C02186,2025-08-08,Mobile App,Mobile,CAM0096,4,Completed,Kerala,Hyderabad
O004753,C07437,2025-01-17,Mobile App,Mobile,,2,Completed,West Bengal,Kolkata
O004754,C00100,2025-05-25,Marketplace,Mobile,,5,Completed,Uttar Pradesh,Coimbatore
O004755,C02415,2025-01-11,Website,Desktop,,1,Completed,Karnataka,Kolkata
O004756,C06822,2025-06-28,Website,Desktop,,3,Completed,Punjab,Ahmedabad
O004757,C06974,2024-03-13,Mobile App,Mobile,,5,Completed,Telangana,Hyderabad
O004758,C06941,2025-05-18,Mobile App,Mobile,CAM0085,3,Completed,Rajasthan,Chennai
O004759,C01563,2024-12-17,Mobile App,Mobile,CAM0058,4,Completed,West Bengal,New Delhi
O004760,C05613,2024-11-20,Mobile App,Desktop,,2,Completed,Kerala,Mysuru
O004761,C02147,2025-01-22,Mobile App,Mobile,CAM0061,3,Completed,Haryana,Chandigarh
O004762,C00995,2024-08-27,Website,Mobile,,4,Completed,Punjab,Ahmedabad
O004763,C07015,2024-03-14,Mobile App,Mobile,,4,Completed,Haryana,Mysuru
O004764,C02431,2024-01-31,Website,Desktop,,4,Shipped,Odisha,Chandigarh
O004765,C02515,2025-04-23,Website,Mobile,CAM0076,5,Completed,Madhya Pradesh,Bhubaneswar
O004766,C04551,2024-01-14,Mobile App,Mobile,,3,Shipped,Haryana,Lucknow
O004767,C02792,2024-11-11,Marketplace,Mobile,,5,Shipped,Rajasthan,Patna
O004768,C00301,2024-03-08,Website,Desktop,CAM0013,4,Completed,Haryana,Ahmedabad
O004769,C04051,2025-06-21,Website,Mobile,,2,Completed,Odisha,Kolkata
O004770,C07309,2024-10-17,Mobile App,Mobile,,2,Completed,Kerala,Pune
O004771,C06752,2024-01-24,Mobile App,Desktop,CAM0001,4,Completed,Karnataka,Kolkata
O004772,C01646,2025-02-18,Mobile App,Mobile,CAM0066,4,Completed,Kerala,Coimbatore
O004773,C03614,2024-02-05,Website,Desktop,,3,Completed,Gujarat,Lucknow
O004774,C01505,2024-04-10,Mobile App,Mobile,,1,Completed,Rajasthan,Coimbatore
O004775,C06898,2025-06-29,Mobile App,Mobile,CAM0086,5,Completed,Punjab,Bhubaneswar
O004776,C01771,2024-02-08,Website,Desktop,,3,Completed,Punjab,Ahmedabad
O004777,C04536,2024-07-29,Website,Mobile,CAM0031,4,Completed,West Bengal,Mysuru
O004778,C06194,2025-08-14,Website,Mobile,CAM0097,4,Completed,Maharashtra,Surat
O004779,C06609,2024-06-20,Mobile App,Tablet,CAM0026,2,Completed,Bihar,Kolkata
O004780,C04994,2025-03-17,Mobile App,Mobile,,3,Completed,Odisha,New Delhi
O004781,C01202,2024-02-28,Mobile App,Desktop,CAM0006,5,Completed,Punjab,Vadodara
O004782,C07763,2025-02-13,Website,Mobile,CAM0070,6,Completed,Tamil Nadu,Ahmedabad
O004783,C05085,2025-06-17,Mobile App,Mobile,,1,Completed,Haryana,Surat
O004784,C04815,2024-12-30,Marketplace,Mobile,CAM0056,2,Completed,Telangana,Chennai
O004785,C07873,2025-01-01,Website,Desktop,,2,Completed,Punjab,Ahmedabad
O004786,C07825,2024-12-09,Website,Tablet,CAM0060,2,Completed,Odisha,Jaipur
O004787,C07391,2024-10-22,Website,Desktop,CAM0049,5,Completed,Tamil Nadu,Mysuru
O004788,C02470,2024-12-06,Website,Desktop,,4,Completed,Punjab,Bengaluru
O004789,C03953,2025-06-06,Mobile App,Mobile,CAM0090,4,Cancelled,Bihar,Chandigarh
O004790,C01148,2024-09-21,Mobile App,Desktop,,5,Completed,Tamil Nadu,Gurugram
O004791,C07453,2025-06-07,Mobile App,Desktop,,2,Completed,Delhi,Surat
O004792,C01432,2024-02-07,Website,Desktop,,2,Completed,Telangana,New Delhi
O004793,C01693,2024-05-10,Website,Mobile,,5,Completed,Odisha,Mysuru
O004794,C00516,2025-01-16,Mobile App,Desktop,,3,Completed,Gujarat,Lucknow
O004795,C03951,2024-08-12,Mobile App,Mobile,CAM0038,3,Completed,Gujarat,Gurugram
O004796,C04490,2024-05-22,Website,Mobile,,4,Completed,Telangana,Chennai
O004797,C01695,2025-03-06,Website,Mobile,CAM0074,4,Completed,Bihar,Coimbatore
O004798,C02864,2025-01-23,Mobile App,Tablet,,5,Completed,Madhya Pradesh,Ahmedabad
O004799,C00431,2024-02-23,Mobile App,Mobile,CAM0007,6,Completed,Gujarat,Coimbatore
O004800,C04044,2024-01-24,Marketplace,Mobile,,5,Completed,Odisha,Mysuru
O004801,C05587,2025-01-29,Mobile App,Mobile,CAM0061,3,Completed,Odisha,Jaipur
