return_id,order_item_id,return_date,reason,refund_amount
RETA4299JGC,OI0007226,2024-05-28,Arrived late,2942.85
RETTB7JQSY9,OI0038346,2024-05-07,Not as described,406.97
RETC2M7WG1V,OI0010340,2024-08-15,Wrong Item,1199.8
RETPPNY9WFL,OI0010743,2024-12-05,Damaged,427.46
RETG33KXESO,OI0020748,2025-01-04,Wrong Item,19077.47
RETYHUXFJYY,OI0030780,2024-10-29,Not as described,2450.93
RETIJNXCRFQ,OI0037128,2024-06-15,Damaged,47821.07
RETDFG8IO6I,OI0009713,2024-12-22,Size/fit,7782.68
RETXEVCI0XO,OI0007091,2024-11-28,Damaged,6210.17
RETS5EQYCMQ,OI0023060,2025-01-11,Size/fit,1714.11
RETJTJCXIE9,OI0001277,2024-01-30,Damaged,283.28
RET49XPFOQ9,OI0044035,2024-10-13,Not as described,7838.65
RETSOKIAAAK,OI0019757,2025-01-02,Not as described,441.75
RET5KM22CHH,OI0029725,2025-05-05,Damaged,1797.72
RET9IXTJKQA,OI0033082,2025-06-20,Wrong Item,1629.65
RETVZFQSTAK,OI0000817,2025-01-22,Not as described,124.16
RETY6R79IGZ,OI0031860,2025-07-11,Size/fit,10123.16
RET5VHIZ8JJ,OI0045835,2025-04-15,Size/fit,1430.02
RETTNTKZKKA,OI0032833,2024-12-11,Arrived late,8809.06
RETF9T8WBIM,OI0002742,2024-07-13,Other,1346.81
RET12BC9DLS,OI0035628,2024-05-01,Other,21703.56
RETFWGV72Q6,OI0017202,2024-04-26,Other,7212.55
RETEGROUC36,OI0019968,2024-11-03,Size/fit,2614.01
RETC3VO4K1N,OI0013206,2024-12-10,Arrived late,2508.92
RET3IZ9WCJJ,OI0039685,2024-12-14,Other,8012.22
RET27YQTHPA,OI0043984,2024-04-20,Other,3745.41
RETOL7I1OBV,OI0017021,2024-02-22,Damaged,9074.5
RET5293ZEZG,OI0003571,2024-12-28,Damaged,1279.96
RETTL58047H,OI0019121,2024-12-24,Damaged,226.89
RETNFK55XYY,OI0007516,2025-06-07,Wrong Item,2534.81
RETTEGVA0DA,OI0042581,2025-05-28,Other,3703.74
RETQ4ZGSSO4,OI0031573,2024-03-14,Wrong Item,7747.91
RET4GTHDQL6,OI0006677,2024-02-13,Arrived late,12234.78
RETGNTB97F0,OI0011243,2025-03-03,Size/fit,512.49
RETP45FU4ZW,OI0023358,2024-04-21,Other,9326.78
RETXYIZUFO1,OI0028223,2025-04-18,Size/fit,1522.48
RETC52C7K0M,OI0005855,2024-02-06,Damaged,43163.56
RETIBCLC8L8,OI0033018,2024-06-23,Other,10564.93
RETE5RAJGRS,OI0011099,2024-12-13,Not as described,229.46
RETCAPI3AFW,OI0003402,2024-04-17,Wrong Item,3197.92
RETJ41R9C48,OI0018340,2024-07-23,Wrong Item,923.98
RETGX4BJ1SK,OI0024111,2024-03-27,Other,84.07
RETV8Y2X8J8,OI0015611,2024-04-06,Damaged,7254.42
RET7PSWYQBZ,OI0034958,2024-12-29,Wrong Item,4091.21
RET6UGFHFTX,OI0012951,2024-07-08,Damaged,887.9
RETPO0QRKWV,OI0010593,2024-05-11,Arrived late,1311.55
RET7JPRKPEZ,OI0026783,2025-08-24,Size/fit,15209.95
RETTQ556UGE,OI0027490,2024-10-08,Not as described,3482.93
RETUZJBAITN,OI0045357,2024-03-30,Size/fit,14179.36
RETGE2X727X,OI0023886,2024-11-21,Size/fit,5034.25
RETXR28JSJQ,OI0044854,2024-07-24,Arrived late,3029.04
RETLA4R5I46,OI0040868,2025-01-01,Wrong Item,64732.35
RETT4ZR7UGU,OI0044564,2025-05-03,Not as described,1756.28
RETIVUIEUT7,OI0034194,2024-04-09,Wrong Item,1207.51
RETW4EV98XV,OI0002495,2025-06-03,Other,1843.05
RETC3T4H7RK,OI0043801,2025-04-10,Size/fit,10587.94
RETM6TOITKB,OI0021100,2024-08-26,Other,4257.69
RETJ0JOHC7C,OI0027926,2024-12-03,Damaged,21384.12
RET0ESW1TBQ,OI0022831,2025-07-26,Size/fit,3927.56
RETYG7C8WM2,OI0036763,2024-01-20,Wrong Item,6468.63
RET2RAM6DIT,OI0028340,2024-07-17,Size/fit,8907.72
RETFTIJOL20,OI0013596,2025-08-02,Damaged,419.53
RETMY1NOB6X,OI0036095,2025-01-10,Arrived late,14453.44
RET81GZ3DBO,OI0039316,2025-05-07,Other,1673.29
RETF4DN66AZ,OI0038589,2024-07-01,Other,2968.53
RETRI5UZIGH,OI0041960,2024-08-19,Wrong Item,3411.84
RETQQE1KL24,OI0031990,2025-04-13,Size/fit,5997.1
RETV5B9R7BV,OI0012215,2025-07-12,Wrong Item,6409.17
RETOLXC49Z9,OI0019533,2025-07-08,Arrived late,243.63
RETFWNA2O7B,OI0021898,2025-01-11,Size/fit,2486.97
RETOUYSUF8A,OI0018755,2024-11-29,Size/fit,1995.05
RETE3DHDBZW,OI0028612,2025-08-14,Wrong Item,9525.62
RETU3VKC9PR,OI0022570,2024-12-06,Wrong Item,957.33
RET31LO83C9,OI0038724,2024-06-29,Damaged,2882.11
RET1NJZXKKC,OI0029401,2025-03-06,Arrived late,22742.48
RETGLEENYEW,OI0008764,2025-01-25,Damaged,10484.49
RET8F9K71KT,OI0024739,2025-07-17,Other,35642.91
RETDTS7C60L,OI0006384,2024-10-09,Size/fit,20742.6
RETPLA3DQXZ,OI0000891,2024-06-01,Wrong Item,11175.83
RETXVKXONL3,OI0001108,2024-08-08,Size/fit,2969.97
RETH6Q73Z97,OI0012595,2024-12-03,Size/fit,11816.38
RET6868E3E7,OI0025405,2025-03-12,Not as described,1279.94
RETTME7MF4M,OI0021956,2024-05-03,Other,531.32
RETBG0OFF7X,OI0028157,2024-04-19,Not as described,1715.9
RETUQPXMGPY,OI0025269,2025-02-12,Size/fit,388.38
RETICZPMBGT,OI0031093,2025-03-02,Wrong Item,22021.82
RETH7YHKL8N,OI0029463,2024-10-27,Size/fit,2972.27
RETDD1RWTCR,OI0008778,2025-01-02,Other,4231.55
RET4SC92L0N,OI0043367,2025-04-11,Not as described,835.15
RETSFWCPU6W,OI0013675,2024-07-16,Wrong Item,3353.47
RETOAJFWKJX,OI0003716,2024-10-14,Size/fit,31289.76
RETF5NOU79Q,OI0046299,2025-04-19,Arrived late,2158.9
RET5647KD7P,OI0028317,2024-10-03,Other,6397.37
RETK6Z4KC37,OI0005330,2025-06-25,Other,5048.22
RETL8KLCX5C,OI0012102,2025-01-24,Arrived late,858.86
RETPWTZXWWX,OI0016170,2024-08-01,Size/fit,20917.11
RETEZ262EBH,OI0020744,2024-06-29,Other,6397.97
RETY1TJHMAJ,OI0028500,2025-03-10,Wrong Item,319.91
RET7P1A69B7,OI0031639,2024-11-16,Size/fit,554.59
RETOZPAMR3R,OI0021780,2024-08-13,Size/fit,25892.49
RETZOZY8U2W,OI0024050,2024-08-28,Not as described,321.81
RET20WDS49G,OI0040530,2024-09-13,Other,5606.81
RETE36S13Q6,OI0031909,2024-12-20,Other,28487.99
RETMR1PAMCC,OI0014604,2024-07-11,Arrived late,16422.23
RETHHU7YCLE,OI0005526,2024-03-20,Not as described,595.4
RETSR57IQOE,OI0004265,2024-12-05,Not as described,3365.37
RET0FRTSJ38,OI0039198,2024-05-14,Other,822.04
RETDLRXG5PA,OI0041747,2025-03-23,Size/fit,30726.16
RETS653PXJS,OI0018379,2025-05-27,Not as described,250.72
RETX23BZUJM,OI0045011,2025-06-18,Arrived late,10388.51
RETXILS76HT,OI0022494,2024-12-08,Not as described,2611.25
RET0JI8G8BS,OI0005035,2024-07-30,Arrived late,2468.34
RET3ZO3D9ZL,OI0046337,2025-08-29,Not as described,4733.91
RETMXU0Z1DE,OI0036798,2024-11-12,Arrived late,171.04
RET78TELQY6,OI0002361,2024-05-21,Not as described,650.04
RETW6EGWU69,OI0028908,2025-05-25,Not as described,2650.74
RETF1U646T8,OI0027268,2024-08-19,Wrong Item,60073.91
RET4YLZBTJP,OI0033588,2025-03-20,Arrived late,8946.09
RETAQ7EBUKO,OI0032424,2024-06-19,Arrived late,3030.85
RET2O5BKNXK,OI0010853,2024-03-09,Arrived late,6550.39
RET4XCE6B8D,OI0006770,2025-07-24,Damaged,5472.72
RETS31ZDFNS,OI0044871,2025-06-17,Not as described,2137.31
RETQY05TTPF,OI0044821,2025-05-12,Arrived late,3076.77
RETPRYNO9R1,OI0021335,2025-05-13,Other,922.73
RET5FO9UAO8,OI0034428,2024-06-07,Damaged,50624.01
RETMKW6YBZV,OI0008876,2025-01-16,Wrong Item,42985.94
RETZCBKWG3Y,OI0008669,2025-01-17,Arrived late,4392.11
RET9VXJMCN5,OI0015786,2024-06-25,Arrived late,4381.31
RETTIZ1D10O,OI0040783,2024-12-22,Damaged,2859.36
RET06QKHAKO,OI0030635,2024-08-19,Not as described,9744.52
RETY2XT0DED,OI0016820,2024-10-12,Other,7507.7
RETDDZQWVIT,OI0036845,2024-08-06,Wrong Item,1714.93
RETHB1EV33M,OI0027689,2025-01-16,Arrived late,4000.44
RET2SJ4SLNT,OI0001035,2024-10-23,Not as described,1195.27
RET5MJ3QN36,OI0000234,2025-04-14,Other,4523.89
RETXCLQE7A5,OI0016983,2024-01-29,Other,3926.62
RETAZ4FTEOT,OI0023605,2025-08-08,Wrong Item,7204.85
RETC2HQCLPP,OI0017981,2024-06-30,Size/fit,3324.46
RETKLCTJUVY,OI0020549,2024-03-17,Other,182.71
RET8N5Z6C3B,OI0011709,2025-07-15,Size/fit,1179.37
RETXP5TN7TF,OI0044268,2024-06-18,Other,1023.93
RET4U6TVZYH,OI0035141,2025-05-15,Wrong Item,16457.09
RETAUDKSDMC,OI0037718,2024-12-11,Damaged,1550.3
RETO9BS8202,OI0030212,2024-02-12,Wrong Item,3025.21
RET9GQDKBOQ,OI0026151,2025-03-13,Wrong Item,5814.57
RET4NHDU2G6,OI0017861,2025-06-18,Damaged,5703.21
RETBLVERXXD,OI0036648,2024-04-15,Damaged,7881.9
RETZ3Y3SER5,OI0039903,2024-02-20,Not as described,4052.16
RETFGRWK47A,OI0001279,2025-05-23,Other,1705.51
RET3RRPO4X2,OI0046054,2025-02-15,Not as described,986.06
RETLLZU1CCZ,OI0001508,2024-12-01,Damaged,20786.46
RETWTT8KK7W,OI0002864,2024-08-09,Size/fit,12417.42
RETSFO3YT4T,OI0008327,2024-10-27,Size/fit,763.74
RETO174GTL1,OI0004996,2025-04-09,Wrong Item,3529.93
RETE40I29JH,OI0014219,2024-06-24,Arrived late,2454.31
RETPOTWD5TC,OI0028570,2024-09-14,Wrong Item,552.9
RETRV050DVJ,OI0003212,2024-02-08,Wrong Item,274.27
RETCGBL30Y4,OI0006207,2025-02-28,Arrived late,75.13
RETTJCHCIVI,OI0025376,2025-03-24,Other,2889.5
RETZZWCPFHC,OI0040736,2025-01-24,Damaged,1757.94
RETIQF2A90L,OI0024703,2024-07-19,Size/fit,3151.15
RETNABWIZ9V,OI0043020,2024-07-13,Wrong Item,222.12
RET7C1CHX1F,OI0019701,2024-06-21,Arrived late,19025.9
RETO4L8Y9HM,OI0006185,2025-08-04,Not as described,2201.48
RETQ3LX8P8X,OI0000812,2024-02-12,Wrong Item,4377.85
RET26OIUKIH,OI0006808,2024-10-04,Size/fit,4944.97
RET1DQGKYQN,OI0039061,2024-12-07,Damaged,11058.41
RET0RA8H47G,OI0031300,2024-10-28,Wrong Item,3143.28
RETAKUGS4R4,OI0038327,2025-04-29,Wrong Item,663.44
RET4N431H9D,OI0010596,2024-07-01,Other,2415.39
RETMW8NZ9BS,OI0014209,2025-03-07,Arrived late,71741.0
RET386NU1JN,OI0014239,2024-12-21,Not as described,2709.23
RET0AW23DLM,OI0042954,2024-05-30,Not as described,24228.02
RETCLUXWF9F,OI0016930,2024-02-12,Damaged,1290.95
RETB671P9K4,OI0025223,2024-11-16,Size/fit,968.98
RETIFVOM0BI,OI0015034,2025-07-19,Damaged,1278.49
RET46PNC7L7,OI0002477,2025-08-15,Wrong Item,8800.31
RETXH4AJWD9,OI0027018,2025-06-05,Wrong Item,3283.08
RETP1Y204CW,OI0020650,2025-08-20,Not as described,3166.35
RET1YDW5IQU,OI0002464,2024-03-14,Size/fit,3364.27
RETAOSEJVWE,OI0020627,2024-08-03,Arrived late,41092.5
RETY6VMO4GM,OI0035276,2025-01-31,Size/fit,6103.07
RETJLBRNOU9,OI0021346,2024-02-01,Wrong Item,1085.81
RETQ2N8U8NL,OI0039139,2025-08-02,Arrived late,1235.85
RET1QKQV4VC,OI0025110,2025-02-27,Size/fit,10256.55
RETTUHY49KB,OI0020481,2024-06-02,Size/fit,4517.87
RET3R3TVQKR,OI0000072,2025-06-08,Arrived late,827.59
RETONFU7WXV,OI0038098,2024-02-25,Wrong Item,3645.25
RETD2XMYCNH,OI0010881,2024-09-10,Size/fit,7911.63
RETKNMCXPLV,OI0037315,2024-12-19,Arrived late,1309.92
RETPC3VAPSE,OI0023243,2024-02-10,Other,5397.86
RETOREH36MW,OI0012830,2025-06-04,Other,12495.5
RETVUI78LBS,OI0043991,2025-02-22,Wrong Item,3477.99
RETHN184CTI,OI0025161,2025-02-19,Arrived late,1257.15
RET5UNE0WYV,OI0020019,2025-04-24,Other,1177.22
RET5E4Z4RXP,OI0041373,2025-03-18,Arrived late,2498.68
RETNWSYKRZC,OI0017040,2024-08-14,Size/fit,695.99
RETJ7R3S56Y,OI0012855,2025-01-11,Wrong Item,10304.49
RETNY1SCP99,OI0032247,2025-03-02,Other,716.72
RETVG30V8FO,OI0040888,2024-12-28,Size/fit,1751.24
RETL7L9WOJ0,OI0028594,2024-09-14,Damaged,9911.72
RETHWL3R0X8,OI0040926,2024-01-27,Damaged,391.84
RET8AIETOW6,OI0007526,2025-04-05,Wrong Item,1377.1
RETAD0I1DBO,OI0009147,2024-04-05,Other,1944.7
RETB9GVP7NT,OI0024572,2025-04-04,Other,8857.79
RET9CLVGFBH,OI0028819,2025-07-17,Other,6509.36
RET3NPH3LLS,OI0020895,2024-07-02,Arrived late,1913.06
RETF2GUM5XD,OI0034185,2024-01-31,Size/fit,4295.24
RETWKODD00F,OI0021485,2025-08-08,Other,5456.41
RETZ2Q7YD8B,OI0044582,2025-02-02,Size/fit,1198.05
RETV8OLKA73,OI0032447,2024-08-23,Wrong Item,41426.31
RETPHSZ09N8,OI0041788,2024-01-10,Other,2200.09
RETKZ9WJGLY,OI0027909,2025-03-04,Wrong Item,28015.3
RETQFH93XQO,OI0033416,2025-05-16,Other,1718.02
RETY7EWS1HL,OI0007285,2024-07-27,Damaged,1337.46
RETF3QJIN9J,OI0021427,2024-11-27,Not as described,826.62
RETC0Z4A2WH,OI0023255,2025-01-17,Wrong Item,3501.79
RETHHCI42WD,OI0017122,2025-06-06,Other,4419.24
RET8PTCUFTN,OI0005549,2024-05-24,Not as described,2697.2
RETA5KJG06R,OI0028438,2025-01-18,Wrong Item,1176.25
RET99H6FHZ3,OI0029823,2024-09-19,Arrived late,1136.82
RET5PKS2LXZ,OI0018400,2024-09-20,Other,1546.72
RETQHNVZECE,OI0034098,2025-07-05,Arrived late,64004.52
RET43RF5YG5,OI0016160,2024-09-16,Damaged,1263.08
RET4WGR15EN,OI0009572,2024-05-14,Other,7490.3
RETSIHAG3RC,OI0021725,2024-04-06,Damaged,2384.74
RETQ99PNT7H,OI0021430,2025-04-08,Not as described,1223.89
RETQ4E8HEMM,OI0034175,2024-01-30,Wrong Item,1617.02
RETG5JDJGKM,OI0026992,2024-01-21,Size/fit,3560.89
RET999EUO74,OI0031271,2024-09-20,Damaged,5662.87
RETGMWQBFF9,OI0010735,2025-01-18,Size/fit,225.01
RETBFRVTWB3,OI0025796,2024-08-25,Size/fit,565.91
RETJSQSQIHY,OI0037986,2025-05-08,Wrong Item,2038.99
RET5XUSPQUW,OI0043273,2024-03-01,Not as described,6633.32
RETTYBZT7FQ,OI0034027,2025-03-18,Wrong Item,22358.32
RETBBKYC27I,OI0023602,2025-07-31,Other,8868.98
RETXW5Z6U2D,OI0040839,2024-03-23,Damaged,602.56
RETPOBUN98W,OI0024542,2024-03-03,Size/fit,155.39
RET4FDGMZQ3,OI0000117,2025-08-03,Wrong Item,1803.33
RETOJG3WFS7,OI0011477,2024-05-04,Wrong Item,24449.88
RETWSW51TF9,OI0027001,2024-07-02,Wrong Item,2562.71
RET7SP0YI1J,OI0024066,2025-01-25,Damaged,708.88
RETHDKJJ1ZL,OI0018869,2024-04-15,Not as described,1320.32
RET6GHQCEBE,OI0033092,2025-02-24,Wrong Item,1292.39
RET70ND5B45,OI0004673,2024-08-07,Damaged,401.36
RET0X0LTXYS,OI0021198,2025-02-06,Size/fit,21180.71
RETWFJMYU2E,OI0023696,2024-05-25,Other,1005.35
RET8LYG7U3Q,OI0027005,2024-09-18,Arrived late,1625.89
RETNIICPLOG,OI0008766,2024-03-24,Damaged,953.72
RETOJMIUC1J,OI0003542,2025-07-23,Arrived late,5521.25
RET57VO0E26,OI0026971,2024-06-08,Wrong Item,424.96
RETSD3SW9K3,OI0000278,2025-01-14,Wrong Item,1144.51
RETA9414F4T,OI0027879,2025-01-26,Damaged,612.66
RETY23T3RUC,OI0002609,2024-10-13,Arrived late,1014.26
RETVU4KPFNW,OI0006657,2025-06-12,Wrong Item,6636.49
RETJ2GHRDVQ,OI0008746,2024-12-18,Size/fit,15863.69
RETVZY0R2BS,OI0024302,2025-01-30,Not as described,1284.5
RETAYTVV373,OI0009021,2024-08-22,Not as described,6296.15
RETYOVSTUNU,OI0030527,2025-03-23,Wrong Item,49547.39
RETPF529SOG,OI0039323,2025-06-13,Arrived late,1258.13
RET9O4VE0X6,OI0006736,2024-12-10,Other,1015.39
RETXBOX4FE4,OI0007341,2025-05-26,Wrong Item,21769.75
RET41AVTNQC,OI0032579,2025-03-04,Other,649.75
RETKEMS3QRE,OI0027407,2025-05-21,Other,724.07
RETKIAGLNOO,OI0000076,2025-01-12,Arrived late,743.58
RET49UNUDJH,OI0012738,2025-05-29,Other,13713.08
RETJSO0NSCA,OI0031376,2024-09-09,Size/fit,6578.47
RETNXHJX3ND,OI0022809,2025-02-10,Arrived late,3437.9
RET04T86YF2,OI0023716,2024-08-25,Wrong Item,3685.98
RETSJ4TYV1U,OI0027558,2024-12-04,Size/fit,4023.74
RETAOQXCIP9,OI0021927,2025-08-16,Damaged,290.07
RETANEM30OZ,OI0029307,2024-02-22,Not as described,3096.33
RETN1SK6EBP,OI0028062,2024-02-05,Wrong Item,3500.63
RETQ8R4SY75,OI0032341,2024-04-07,Wrong Item,3856.79
RETO4B9CZVQ,OI0045367,2024-12-08,Wrong Item,2264.11
RET07WI9OUM,OI0010964,2024-09-08,Size/fit,7382.77
RETDDBQRSW8,OI0027865,2024-04-18,Damaged,40913.03
RETYLEXJQLH,OI0009791,2025-03-24,Arrived late,1257.28
RETKFAL8QA9,OI0042417,2025-05-16,Damaged,264.93
RET744XOKJP,OI0024589,2025-05-31,Size/fit,1201.82
RETYLFRO47F,OI0024222,2024-07-30,Wrong Item,6742.81
RET3C8NL5M5,OI0019167,2024-09-25,Not as described,326.34
RETNZXA1PY2,OI0038173,2025-07-12,Wrong Item,3796.32
RETLP33HZRZ,OI0023942,2025-03-24,Arrived late,9024.24
RETJW1EA3DA,OI0020337,2025-03-09,Other,57540.96
RETDDUNTYZK,OI0026047,2025-05-26,Not as described,10397.62
RET4FM6NGMB,OI0021657,2025-01-04,Wrong Item,3813.95
RETW71K9EJB,OI0020736,2024-04-28,Not as described,6317.55
RETCZII44FG,OI0024070,2025-08-18,Other,721.32
RETZXZE5HUX,OI0002515,2024-02-27,Damaged,20032.89
RET6TXG8LH8,OI0037859,2024-06-12,Size/fit,363.77
RETZS31LJ69,OI0034152,2024-11-24,Wrong Item,1666.22
RETWR7IYI9E,OI0042936,2024-03-21,Arrived late,697.8
RET3N944BTS,OI0020914,2024-07-28,Damaged,1873.42
RETXGDK7D6T,OI0019633,2025-07-18,Wrong Item,958.6
RET4EMCZT7W,OI0014147,2024-11-18,Damaged,1201.83
RETU0POFARD,OI0015969,2024-04-02,Arrived late,579.68
RETYBOVLKV9,OI0013427,2025-02-17,Wrong Item,1631.5
RET1PELYWKU,OI0027578,2024-03-26,Other,3291.15
RET4G5ZE07P,OI0006433,2025-03-16,Other,7255.32
RETSF8NEBTJ,OI0031780,2024-04-25,Arrived late,7186.88
RETYQAVQW91,OI0024594,2024-10-22,Not as described,28672.72
RETNYHXBHXC,OI0032883,2024-11-28,Arrived late,17378.27
RETMFKKY9IV,OI0036128,2024-01-10,Not as described,434.92
RET1B1998R4,OI0011179,2024-05-09,Wrong Item,466.85
RETI2ACY3UX,OI0020706,2025-08-12,Not as described,158.16
RETMG1NA25U,OI0026765,2024-10-30,Wrong Item,4781.23
RET4J1NMPWN,OI0011989,2025-04-30,Wrong Item,4798.21
RETELKS9T1O,OI0033822,2025-02-23,Size/fit,19615.08
RETPPRG2AYY,OI0001632,2024-11-27,Wrong Item,5882.65
RET08VZFS7A,OI0034828,2025-04-26,Not as described,2245.65
RETC3VR0R07,OI0000840,2024-11-10,Size/fit,8069.38
RETKTGJXLQY,OI0033952,2024-08-28,Size/fit,263.76
RET6OGFAE6D,OI0033754,2024-06-15,Wrong Item,419.29
RETT6VU3GWT,OI0026339,2024-04-19,Arrived late,728.35
RETIK7STNJQ,OI0031049,2024-12-21,Arrived late,1278.6
RET325K5O0U,OI0032283,2025-05-20,Other,1272.28
RETE7ZGE2VO,OI0006809,2025-01-17,Size/fit,1152.23
RETGTSY67S8,OI0028858,2025-06-05,Wrong Item,4195.26
RETWZO4V9ZX,OI0029557,2024-10-18,Arrived late,3336.85
RETC3DTI3SM,OI0029265,2024-02-08,Wrong Item,64340.92
RETK2YZWU8Y,OI0000344,2025-02-28,Wrong Item,2974.1
RET0I2IXZHH,OI0042008,2025-02-28,Size/fit,9607.6
RETQMV3XN5I,OI0045227,2025-05-22,Other,1341.7
RETH86XUKSJ,OI0042346,2024-12-17,Size/fit,1084.71
RETARS6V4J1,OI0019377,2024-02-25,Damaged,5394.21
RETK4RQICL9,OI0015391,2025-04-18,Arrived late,16439.0
RETKWTOZB8S,OI0013505,2024-05-02,Arrived late,1982.37
RETMW74CFR4,OI0018509,2025-08-22,Arrived late,38301.88
RETBU3E5E45,OI0009385,2024-01-29,Not as described,42257.45
RETBZ78OU0V,OI0020400,2024-11-15,Wrong Item,1762.77
RETTI7ZBZOA,OI0017114,2024-03-15,Size/fit,1554.17
RET42OA8DHG,OI0020854,2024-07-28,Arrived late,69964.55
RET9HQTE2Q7,OI0018095,2025-04-27,Damaged,58.72
RETZYNULNN1,OI0001847,2025-01-01,Arrived late,6774.37
RET53I4NX53,OI0045429,2024-11-26,Other,5178.24
RETRNKVH380,OI0035849,2025-07-30,Wrong Item,54647.88
RETNDNK7C74,OI0006659,2025-06-12,Wrong Item,10349.87
RETEPFG4VBE,OI0034450,2025-04-07,Size/fit,2395.45
RETOFO4NEDT,OI0002562,2025-04-09,Not as described,6292.81
RETV76H9UMN,OI0004580,2024-03-01,Size/fit,6959.59
RET48YD7827,OI0008962,2025-01-27,Arrived late,36378.73
RETU9596TLU,OI0020870,2024-07-07,Other,695.43
RETBFXBZ5FU,OI0011833,2024-07-10,Damaged,1166.91
RETWKUDWI8R,OI0005842,2025-07-07,Size/fit,2087.26
RETN1GM8A43,OI0001737,2025-07-26,Not as described,1264.92
RETFTSLOX0R,OI0003900,2024-10-04,Size/fit,5796.58
RET9IGOV8SH,OI0028615,2024-10-21,Wrong Item,3131.95
RETJYN9CWYW,OI0004153,2024-10-06,Arrived late,1359.27
RET8NQ3OCTU,OI0041286,2025-03-08,Arrived late,3771.66
RETZ3SSVOZ3,OI0021287,2025-01-14,Arrived late,30116.52
RETFVT86J89,OI0034484,2024-07-20,Arrived late,46485.99
RETB2X6BMZA,OI0019805,2025-02-26,Arrived late,7851.65
RET8NPUIEAK,OI0001389,2024-01-26,Arrived late,12822.48
RETGSTPQPPK,OI0037634,2024-12-18,Damaged,879.03
RETC97OUDC9,OI0025741,2024-03-28,Not as described,3722.22
RETCIL6IL9K,OI0042530,2024-01-13,Arrived late,19479.89
RET3YEKBITO,OI0031996,2024-05-26,Not as described,5000.01
RET16YXFT7Z,OI0039930,2025-07-09,Other,6434.96
RETAFL19P0K,OI0001931,2024-12-10,Arrived late,11481.08
RETKX83DUQJ,OI0001127,2024-03-17,Size/fit,916.35
RET9ECE5UPR,OI0027012,2024-10-09,Arrived late,9756.43
RETWU1S19YO,OI0035026,2025-02-14,Wrong Item,25430.42
RET2QHNLZN0,OI0027092,2024-09-14,Damaged,1843.17
RET2C2LT89S,OI0009554,2024-11-01,Size/fit,2300.45
RET5QU3NLY5,OI0044118,2024-07-29,Size/fit,1550.97
RETQDKOR1AL,OI0042584,2025-04-29,Wrong Item,901.39
RETKJDBRSB7,OI0032937,2025-03-10,Arrived late,182.64
RETDCKGW0P9,OI0045785,2024-07-09,Damaged,4388.28
RETSEMDYVIW,OI0013368,2025-01-15,Size/fit,2801.85
RETCPZJ17WI,OI0029109,2025-05-22,Damaged,8766.6
RETH4KO41XW,OI0030264,2024-06-17,Size/fit,691.17
RET51X5NJKG,OI0011322,2025-05-01,Arrived late,4080.1
RETZDH9PN4R,OI0014385,2025-08-12,Other,2111.21
RET4IAXDRMS,OI0016101,2024-05-14,Size/fit,9350.78
RET8UCPGU4O,OI0021982,2024-12-02,Other,10572.53
RETRVD09NM8,OI0034616,2024-12-22,Size/fit,1355.76
RET7JQVG881,OI0016972,2025-03-22,Not as described,1298.04
RETWCJBQN5R,OI0011714,2024-04-04,Arrived late,482.1
RETVLU8LE7O,OI0038654,2025-02-17,Wrong Item,5373.15
RETRE58O5FO,OI0037604,2025-02-06,Other,3922.57
RET1Z5AGN0E,OI0017704,2025-04-03,Wrong Item,546.15
RETGXNYTE13,OI0020871,2024-06-13,Arrived late,2406.71
RETIS4G4QX2,OI0036604,2024-12-25,Wrong Item,1971.99
RET0JMD2TT2,OI0021267,2025-07-25,Arrived late,32715.89
RETMK2M3D9B,OI0030003,2024-12-30,Wrong Item,4434.58
RETXBH1O6V8,OI0011745,2024-07-02,Other,6312.61
RETVCL8JAI0,OI0046008,2024-02-16,Not as described,4494.26
RETD4TM7VMS,OI0016602,2025-03-05,Wrong Item,1412.05
RETNJ6MNVZP,OI0030515,2024-03-10,Other,81506.59
RETTWND0GZU,OI0040041,2025-05-07,Size/fit,1833.16
RETYBY9OXF0,OI0004514,2025-07-26,Arrived late,4516.23
RET5YJO4H6A,OI0038858,2024-02-25,Damaged,5242.91
RETLDQVAKJH,OI0033976,2024-01-20,Damaged,16402.25
RETIV429X9N,OI0001567,2024-09-02,Arrived late,3982.4
RETBYC3DLTB,OI0030977,2025-01-09,Not as described,2971.61
RETRA16XS4K,OI0010690,2025-07-16,Wrong Item,7315.58
RET47JUMOZN,OI0024198,2024-06-29,Not as described,14080.22
RET8IJCOSJV,OI0043553,2025-03-27,Damaged,2632.29
RET7RKDP8XE,OI0022920,2024-10-03,Other,2725.23
RETTEQWMRWW,OI0028915,2024-09-09,Arrived late,1719.65
RETX8IL7LUD,OI0003777,2024-08-30,Arrived late,3773.0
RETF5FEOV5H,OI0036788,2025-07-23,Not as described,941.83
RETVXBPQPOM,OI0036102,2024-07-14,Other,1530.9
RETOYSVOOHL,OI0021513,2024-08-25,Not as described,5576.31
RET7NBAO45F,OI0035630,2024-09-28,Wrong Item,52818.77
RETRJUWMVM7,OI0035543,2025-08-20,Size/fit,2233.4
RETFOGBM57Q,OI0011828,2024-07-23,Other,2586.32
RETQDG5WX25,OI0003790,2024-05-11,Size/fit,22221.35
RETJR0EZWEH,OI0001809,2025-03-04,Wrong Item,4725.63
RETTOHGEVHU,OI0010970,2025-01-16,Size/fit,1776.84
